PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=0.040 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=707 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=1388 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=1489 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=1539 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=1629 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=1780 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=2200 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=2714 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=3177 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=3715 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=4178 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=4736 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=5210 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=5719 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=6200 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=6797 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=7237 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=7774 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=8260 ms
