PING 192.168.10.2 (192.168.10.2) 56(84) bytes of data.
64 bytes from 192.168.10.2: icmp_seq=1 ttl=63 time=897 ms
64 bytes from 192.168.10.2: icmp_seq=2 ttl=63 time=2191 ms
64 bytes from 192.168.10.2: icmp_seq=3 ttl=63 time=2075 ms
64 bytes from 192.168.10.2: icmp_seq=4 ttl=63 time=1949 ms
64 bytes from 192.168.10.2: icmp_seq=5 ttl=63 time=2610 ms
64 bytes from 192.168.10.2: icmp_seq=6 ttl=63 time=5317 ms
64 bytes from 192.168.10.2: icmp_seq=7 ttl=63 time=6709 ms
64 bytes from 192.168.10.2: icmp_seq=8 ttl=63 time=7320 ms
64 bytes from 192.168.10.2: icmp_seq=9 ttl=63 time=7443 ms
64 bytes from 192.168.10.2: icmp_seq=10 ttl=63 time=6425 ms
64 bytes from 192.168.10.2: icmp_seq=11 ttl=63 time=5408 ms
64 bytes from 192.168.10.2: icmp_seq=12 ttl=63 time=4406 ms
64 bytes from 192.168.10.2: icmp_seq=13 ttl=63 time=3395 ms
64 bytes from 192.168.10.2: icmp_seq=14 ttl=63 time=2403 ms
64 bytes from 192.168.10.2: icmp_seq=15 ttl=63 time=1392 ms
64 bytes from 192.168.10.2: icmp_seq=16 ttl=63 time=588 ms
64 bytes from 192.168.10.2: icmp_seq=17 ttl=63 time=9240 ms
64 bytes from 192.168.10.2: icmp_seq=18 ttl=63 time=10136 ms
64 bytes from 192.168.10.2: icmp_seq=19 ttl=63 time=11100 ms
64 bytes from 192.168.10.2: icmp_seq=20 ttl=63 time=12065 ms
64 bytes from 192.168.10.2: icmp_seq=21 ttl=63 time=13040 ms
64 bytes from 192.168.10.2: icmp_seq=22 ttl=63 time=14006 ms
64 bytes from 192.168.10.2: icmp_seq=23 ttl=63 time=14690 ms
64 bytes from 192.168.10.2: icmp_seq=24 ttl=63 time=15188 ms
64 bytes from 192.168.10.2: icmp_seq=25 ttl=63 time=16915 ms
