PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=899 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=2082 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=2053 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=1939 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=2598 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=5303 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=6659 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=5581 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=4569 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=3551 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=2555 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=1546 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=529 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=7814 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=9832 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=10329 ms
64 bytes from 192.168.20.2: icmp_seq=28 ttl=63 time=8705 ms
64 bytes from 192.168.20.2: icmp_seq=29 ttl=63 time=7709 ms
64 bytes from 192.168.20.2: icmp_seq=30 ttl=63 time=6689 ms
