PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=900 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=1472 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=2252 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=2720 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=2801 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=2954 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=3086 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=3413 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=3978 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=4526 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=4898 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=5366 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=5934 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=6471 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=6939 ms
64 bytes from 192.168.40.2: icmp_seq=16 ttl=63 time=7459 ms
64 bytes from 192.168.40.2: icmp_seq=17 ttl=63 time=8016 ms
64 bytes from 192.168.40.2: icmp_seq=18 ttl=63 time=8492 ms
64 bytes from 192.168.40.2: icmp_seq=19 ttl=63 time=9008 ms
64 bytes from 192.168.40.2: icmp_seq=20 ttl=63 time=9471 ms
64 bytes from 192.168.40.2: icmp_seq=21 ttl=63 time=9941 ms
64 bytes from 192.168.40.2: icmp_seq=22 ttl=63 time=10408 ms
64 bytes from 192.168.40.2: icmp_seq=23 ttl=63 time=10967 ms
64 bytes from 192.168.40.2: icmp_seq=24 ttl=63 time=11528 ms
64 bytes from 192.168.40.2: icmp_seq=25 ttl=63 time=12034 ms
64 bytes from 192.168.40.2: icmp_seq=26 ttl=63 time=12492 ms
64 bytes from 192.168.40.2: icmp_seq=27 ttl=63 time=12912 ms
64 bytes from 192.168.40.2: icmp_seq=28 ttl=63 time=13435 ms
64 bytes from 192.168.40.2: icmp_seq=29 ttl=63 time=14028 ms
