PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=448 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=702 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=1408 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=1498 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=1523 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=1630 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=1789 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=2165 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=2629 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=3144 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=3634 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=4200 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=4688 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=5180 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=5673 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=6203 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=6705 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=7173 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=7703 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=8194 ms
64 bytes from 192.168.20.2: icmp_seq=21 ttl=63 time=8713 ms
64 bytes from 192.168.20.2: icmp_seq=22 ttl=63 time=9195 ms
64 bytes from 192.168.20.2: icmp_seq=23 ttl=63 time=9641 ms
64 bytes from 192.168.20.2: icmp_seq=24 ttl=63 time=10167 ms
64 bytes from 192.168.20.2: icmp_seq=25 ttl=63 time=10676 ms
64 bytes from 192.168.20.2: icmp_seq=26 ttl=63 time=11212 ms
64 bytes from 192.168.20.2: icmp_seq=27 ttl=63 time=11705 ms
64 bytes from 192.168.20.2: icmp_seq=28 ttl=63 time=12193 ms
64 bytes from 192.168.20.2: icmp_seq=29 ttl=63 time=12702 ms
