PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=0.131 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=1473 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=2252 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=2723 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=2795 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=2943 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=3081 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=3506 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=3976 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=4525 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=4993 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=5513 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=5935 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=6473 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=6939 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=7457 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=8017 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=8492 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=9009 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=9467 ms
64 bytes from 192.168.20.2: icmp_seq=21 ttl=63 time=9936 ms
64 bytes from 192.168.20.2: icmp_seq=22 ttl=63 time=10404 ms
64 bytes from 192.168.20.2: icmp_seq=23 ttl=63 time=11034 ms
64 bytes from 192.168.20.2: icmp_seq=24 ttl=63 time=11499 ms
64 bytes from 192.168.20.2: icmp_seq=25 ttl=63 time=12158 ms
64 bytes from 192.168.20.2: icmp_seq=26 ttl=63 time=12535 ms
64 bytes from 192.168.20.2: icmp_seq=27 ttl=63 time=12907 ms
64 bytes from 192.168.20.2: icmp_seq=28 ttl=63 time=13425 ms
