PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=0.084 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=1039 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=1651 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=1898 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=1928 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=1850 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=1807 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=1789 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=1710 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=1583 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=601 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=2195 ms
