PING 192.168.30.2 (192.168.30.2) 56(84) bytes of data.
64 bytes from 192.168.30.2: icmp_seq=1 ttl=63 time=0.034 ms
64 bytes from 192.168.30.2: icmp_seq=2 ttl=63 time=1043 ms
64 bytes from 192.168.30.2: icmp_seq=3 ttl=63 time=1656 ms
64 bytes from 192.168.30.2: icmp_seq=4 ttl=63 time=1903 ms
64 bytes from 192.168.30.2: icmp_seq=5 ttl=63 time=1933 ms
64 bytes from 192.168.30.2: icmp_seq=6 ttl=63 time=1855 ms
64 bytes from 192.168.30.2: icmp_seq=7 ttl=63 time=1812 ms
64 bytes from 192.168.30.2: icmp_seq=8 ttl=63 time=1795 ms
64 bytes from 192.168.30.2: icmp_seq=9 ttl=63 time=1704 ms
64 bytes from 192.168.30.2: icmp_seq=10 ttl=63 time=1552 ms
64 bytes from 192.168.30.2: icmp_seq=12 ttl=63 time=606 ms
64 bytes from 192.168.30.2: icmp_seq=13 ttl=63 time=2199 ms
