PING 192.168.80.2 (192.168.80.2) 56(84) bytes of data.
64 bytes from 192.168.80.2: icmp_seq=1 ttl=63 time=0.038 ms
64 bytes from 192.168.80.2: icmp_seq=2 ttl=63 time=92.1 ms
64 bytes from 192.168.80.2: icmp_seq=3 ttl=63 time=122 ms
64 bytes from 192.168.80.2: icmp_seq=4 ttl=63 time=151 ms
64 bytes from 192.168.80.2: icmp_seq=5 ttl=63 time=169 ms
64 bytes from 192.168.80.2: icmp_seq=6 ttl=63 time=151 ms
64 bytes from 192.168.80.2: icmp_seq=7 ttl=63 time=192 ms
64 bytes from 192.168.80.2: icmp_seq=8 ttl=63 time=219 ms
64 bytes from 192.168.80.2: icmp_seq=9 ttl=63 time=170 ms
64 bytes from 192.168.80.2: icmp_seq=10 ttl=63 time=188 ms
64 bytes from 192.168.80.2: icmp_seq=11 ttl=63 time=205 ms
64 bytes from 192.168.80.2: icmp_seq=12 ttl=63 time=199 ms
64 bytes from 192.168.80.2: icmp_seq=13 ttl=63 time=216 ms
64 bytes from 192.168.80.2: icmp_seq=14 ttl=63 time=211 ms
64 bytes from 192.168.80.2: icmp_seq=15 ttl=63 time=205 ms
64 bytes from 192.168.80.2: icmp_seq=16 ttl=63 time=198 ms
