PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=895 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=1684 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=2617 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=3137 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=3356 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=4204 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=6318 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=7311 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=7023 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=6873 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=7160 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=6151 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=5132 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=4135 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=3124 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=2130 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=1135 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=321 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=10313 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=9300 ms
64 bytes from 192.168.20.2: icmp_seq=21 ttl=63 time=10739 ms
64 bytes from 192.168.20.2: icmp_seq=22 ttl=63 time=12178 ms
64 bytes from 192.168.20.2: icmp_seq=23 ttl=63 time=13617 ms
64 bytes from 192.168.20.2: icmp_seq=24 ttl=63 time=14679 ms
64 bytes from 192.168.20.2: icmp_seq=25 ttl=63 time=14036 ms
64 bytes from 192.168.20.2: icmp_seq=26 ttl=63 time=15761 ms
64 bytes from 192.168.20.2: icmp_seq=27 ttl=63 time=17781 ms
