PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=0.038 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=92.9 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=124 ms
64 bytes from 192.168.60.2: icmp_seq=4 ttl=63 time=142 ms
64 bytes from 192.168.60.2: icmp_seq=5 ttl=63 time=160 ms
64 bytes from 192.168.60.2: icmp_seq=6 ttl=63 time=167 ms
64 bytes from 192.168.60.2: icmp_seq=7 ttl=63 time=161 ms
64 bytes from 192.168.60.2: icmp_seq=8 ttl=63 time=174 ms
64 bytes from 192.168.60.2: icmp_seq=9 ttl=63 time=172 ms
64 bytes from 192.168.60.2: icmp_seq=10 ttl=63 time=190 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=183 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=213 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=207 ms
64 bytes from 192.168.60.2: icmp_seq=14 ttl=63 time=201 ms
64 bytes from 192.168.60.2: icmp_seq=15 ttl=63 time=195 ms
