PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=0.043 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=699 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=755 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=796 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=862 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=927 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=1116 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=1425 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=1857 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=2352 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=2843 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=3250 ms
