PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=451 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=708 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=1414 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=1497 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=1515 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=1629 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=1791 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=2168 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=2640 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=3140 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=3627 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=4192 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=4675 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=5163 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=5703 ms
64 bytes from 192.168.40.2: icmp_seq=16 ttl=63 time=6167 ms
64 bytes from 192.168.40.2: icmp_seq=17 ttl=63 time=6705 ms
64 bytes from 192.168.40.2: icmp_seq=18 ttl=63 time=7176 ms
64 bytes from 192.168.40.2: icmp_seq=19 ttl=63 time=7703 ms
64 bytes from 192.168.40.2: icmp_seq=20 ttl=63 time=8218 ms
64 bytes from 192.168.40.2: icmp_seq=21 ttl=63 time=8710 ms
