PING 192.168.70.2 (192.168.70.2) 56(84) bytes of data.
64 bytes from 192.168.70.2: icmp_seq=1 ttl=63 time=0.039 ms
64 bytes from 192.168.70.2: icmp_seq=2 ttl=63 time=86.6 ms
64 bytes from 192.168.70.2: icmp_seq=3 ttl=63 time=127 ms
64 bytes from 192.168.70.2: icmp_seq=4 ttl=63 time=144 ms
64 bytes from 192.168.70.2: icmp_seq=5 ttl=63 time=174 ms
64 bytes from 192.168.70.2: icmp_seq=6 ttl=63 time=167 ms
64 bytes from 192.168.70.2: icmp_seq=7 ttl=63 time=196 ms
64 bytes from 192.168.70.2: icmp_seq=8 ttl=63 time=172 ms
64 bytes from 192.168.70.2: icmp_seq=9 ttl=63 time=183 ms
64 bytes from 192.168.70.2: icmp_seq=10 ttl=63 time=187 ms
64 bytes from 192.168.70.2: icmp_seq=11 ttl=63 time=204 ms
64 bytes from 192.168.70.2: icmp_seq=12 ttl=63 time=208 ms
64 bytes from 192.168.70.2: icmp_seq=13 ttl=63 time=212 ms
64 bytes from 192.168.70.2: icmp_seq=14 ttl=63 time=205 ms
64 bytes from 192.168.70.2: icmp_seq=15 ttl=63 time=210 ms
64 bytes from 192.168.70.2: icmp_seq=16 ttl=63 time=216 ms
