PING 192.168.80.2 (192.168.80.2) 56(84) bytes of data.
64 bytes from 192.168.80.2: icmp_seq=1 ttl=63 time=0.072 ms
64 bytes from 192.168.80.2: icmp_seq=2 ttl=63 time=2186 ms
64 bytes from 192.168.80.2: icmp_seq=3 ttl=63 time=2048 ms
64 bytes from 192.168.80.2: icmp_seq=4 ttl=63 time=1931 ms
64 bytes from 192.168.80.2: icmp_seq=5 ttl=63 time=2593 ms
64 bytes from 192.168.80.2: icmp_seq=6 ttl=63 time=4673 ms
64 bytes from 192.168.80.2: icmp_seq=7 ttl=63 time=6508 ms
64 bytes from 192.168.80.2: icmp_seq=8 ttl=63 time=7301 ms
64 bytes from 192.168.80.2: icmp_seq=9 ttl=63 time=7341 ms
64 bytes from 192.168.80.2: icmp_seq=10 ttl=63 time=7269 ms
64 bytes from 192.168.80.2: icmp_seq=11 ttl=63 time=7212 ms
64 bytes from 192.168.80.2: icmp_seq=12 ttl=63 time=6255 ms
64 bytes from 192.168.80.2: icmp_seq=13 ttl=63 time=5237 ms
64 bytes from 192.168.80.2: icmp_seq=14 ttl=63 time=4236 ms
64 bytes from 192.168.80.2: icmp_seq=15 ttl=63 time=3232 ms
64 bytes from 192.168.80.2: icmp_seq=16 ttl=63 time=2226 ms
64 bytes from 192.168.80.2: icmp_seq=17 ttl=63 time=1230 ms
64 bytes from 192.168.80.2: icmp_seq=18 ttl=63 time=329 ms
64 bytes from 192.168.80.2: icmp_seq=19 ttl=63 time=8045 ms
64 bytes from 192.168.80.2: icmp_seq=20 ttl=63 time=8922 ms
64 bytes from 192.168.80.2: icmp_seq=21 ttl=63 time=9893 ms
64 bytes from 192.168.80.2: icmp_seq=22 ttl=63 time=10864 ms
64 bytes from 192.168.80.2: icmp_seq=23 ttl=63 time=12771 ms
64 bytes from 192.168.80.2: icmp_seq=24 ttl=63 time=13931 ms
64 bytes from 192.168.80.2: icmp_seq=25 ttl=63 time=14003 ms
64 bytes from 192.168.80.2: icmp_seq=26 ttl=63 time=15488 ms
64 bytes from 192.168.80.2: icmp_seq=27 ttl=63 time=17337 ms
64 bytes from 192.168.80.2: icmp_seq=28 ttl=63 time=17089 ms
