PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=899 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=1374 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=1970 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=2014 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=2064 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=2249 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=2718 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=3187 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=3609 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=4129 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=4722 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=5189 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=5659 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=6088 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=6648 ms
64 bytes from 192.168.40.2: icmp_seq=16 ttl=63 time=7119 ms
64 bytes from 192.168.40.2: icmp_seq=17 ttl=63 time=7783 ms
64 bytes from 192.168.40.2: icmp_seq=18 ttl=63 time=8192 ms
64 bytes from 192.168.40.2: icmp_seq=19 ttl=63 time=8759 ms
64 bytes from 192.168.40.2: icmp_seq=20 ttl=63 time=9234 ms
64 bytes from 192.168.40.2: icmp_seq=21 ttl=63 time=9604 ms
64 bytes from 192.168.40.2: icmp_seq=22 ttl=63 time=10159 ms
64 bytes from 192.168.40.2: icmp_seq=23 ttl=63 time=10696 ms
64 bytes from 192.168.40.2: icmp_seq=24 ttl=63 time=11161 ms
64 bytes from 192.168.40.2: icmp_seq=25 ttl=63 time=11678 ms
64 bytes from 192.168.40.2: icmp_seq=26 ttl=63 time=12238 ms
64 bytes from 192.168.40.2: icmp_seq=27 ttl=63 time=12755 ms
64 bytes from 192.168.40.2: icmp_seq=28 ttl=63 time=13272 ms
64 bytes from 192.168.40.2: icmp_seq=29 ttl=63 time=13607 ms
