PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=897 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=1562 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=1646 ms
64 bytes from 192.168.60.2: icmp_seq=4 ttl=63 time=3341 ms
64 bytes from 192.168.60.2: icmp_seq=5 ttl=63 time=4666 ms
64 bytes from 192.168.60.2: icmp_seq=6 ttl=63 time=5814 ms
64 bytes from 192.168.60.2: icmp_seq=7 ttl=63 time=6926 ms
64 bytes from 192.168.60.2: icmp_seq=8 ttl=63 time=6642 ms
64 bytes from 192.168.60.2: icmp_seq=9 ttl=63 time=7046 ms
64 bytes from 192.168.60.2: icmp_seq=10 ttl=63 time=6765 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=6789 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=5792 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=4796 ms
64 bytes from 192.168.60.2: icmp_seq=14 ttl=63 time=3790 ms
64 bytes from 192.168.60.2: icmp_seq=15 ttl=63 time=2785 ms
64 bytes from 192.168.60.2: icmp_seq=16 ttl=63 time=1792 ms
64 bytes from 192.168.60.2: icmp_seq=17 ttl=63 time=792 ms
64 bytes from 192.168.60.2: icmp_seq=18 ttl=63 time=7276 ms
64 bytes from 192.168.60.2: icmp_seq=19 ttl=63 time=9662 ms
64 bytes from 192.168.60.2: icmp_seq=20 ttl=63 time=9766 ms
64 bytes from 192.168.60.2: icmp_seq=21 ttl=63 time=11022 ms
64 bytes from 192.168.60.2: icmp_seq=22 ttl=63 time=11708 ms
64 bytes from 192.168.60.2: icmp_seq=23 ttl=63 time=12386 ms
64 bytes from 192.168.60.2: icmp_seq=24 ttl=63 time=13268 ms
64 bytes from 192.168.60.2: icmp_seq=25 ttl=63 time=14331 ms
64 bytes from 192.168.60.2: icmp_seq=26 ttl=63 time=15609 ms
64 bytes from 192.168.60.2: icmp_seq=27 ttl=63 time=16874 ms
