PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=0.044 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=89.5 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=142 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=135 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=152 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=144 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=186 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=172 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=185 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=190 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=207 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=200 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=217 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=210 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=203 ms
