PING 192.168.80.2 (192.168.80.2) 56(84) bytes of data.
64 bytes from 192.168.80.2: icmp_seq=1 ttl=63 time=0.045 ms
64 bytes from 192.168.80.2: icmp_seq=2 ttl=63 time=690 ms
64 bytes from 192.168.80.2: icmp_seq=3 ttl=63 time=757 ms
64 bytes from 192.168.80.2: icmp_seq=4 ttl=63 time=800 ms
64 bytes from 192.168.80.2: icmp_seq=5 ttl=63 time=843 ms
64 bytes from 192.168.80.2: icmp_seq=6 ttl=63 time=910 ms
64 bytes from 192.168.80.2: icmp_seq=7 ttl=63 time=1123 ms
64 bytes from 192.168.80.2: icmp_seq=8 ttl=63 time=1428 ms
64 bytes from 192.168.80.2: icmp_seq=9 ttl=63 time=1859 ms
64 bytes from 192.168.80.2: icmp_seq=10 ttl=63 time=2331 ms
64 bytes from 192.168.80.2: icmp_seq=11 ttl=63 time=2859 ms
64 bytes from 192.168.80.2: icmp_seq=12 ttl=63 time=3298 ms
