PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=896 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=1569 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=1655 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=3357 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=4689 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=5866 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=6975 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=7014 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=7104 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=6817 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=6849 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=5849 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=4828 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=3833 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=2838 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=1806 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=811 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=6911 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=7988 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=9815 ms
64 bytes from 192.168.20.2: icmp_seq=21 ttl=63 time=11069 ms
64 bytes from 192.168.20.2: icmp_seq=22 ttl=63 time=11741 ms
64 bytes from 192.168.20.2: icmp_seq=23 ttl=63 time=12432 ms
64 bytes from 192.168.20.2: icmp_seq=24 ttl=63 time=13114 ms
64 bytes from 192.168.20.2: icmp_seq=25 ttl=63 time=14389 ms
64 bytes from 192.168.20.2: icmp_seq=26 ttl=63 time=15646 ms
