PING 192.168.50.2 (192.168.50.2) 56(84) bytes of data.
64 bytes from 192.168.50.2: icmp_seq=1 ttl=63 time=0.052 ms
64 bytes from 192.168.50.2: icmp_seq=2 ttl=63 time=1539 ms
64 bytes from 192.168.50.2: icmp_seq=3 ttl=63 time=1559 ms
64 bytes from 192.168.50.2: icmp_seq=4 ttl=63 time=3451 ms
64 bytes from 192.168.50.2: icmp_seq=5 ttl=63 time=4309 ms
64 bytes from 192.168.50.2: icmp_seq=6 ttl=63 time=5673 ms
64 bytes from 192.168.50.2: icmp_seq=7 ttl=63 time=6832 ms
64 bytes from 192.168.50.2: icmp_seq=8 ttl=63 time=6926 ms
64 bytes from 192.168.50.2: icmp_seq=9 ttl=63 time=7051 ms
64 bytes from 192.168.50.2: icmp_seq=10 ttl=63 time=6338 ms
64 bytes from 192.168.50.2: icmp_seq=11 ttl=63 time=6176 ms
64 bytes from 192.168.50.2: icmp_seq=12 ttl=63 time=5180 ms
64 bytes from 192.168.50.2: icmp_seq=13 ttl=63 time=4167 ms
64 bytes from 192.168.50.2: icmp_seq=14 ttl=63 time=3171 ms
64 bytes from 192.168.50.2: icmp_seq=15 ttl=63 time=2168 ms
64 bytes from 192.168.50.2: icmp_seq=16 ttl=63 time=1161 ms
64 bytes from 192.168.50.2: icmp_seq=17 ttl=63 time=357 ms
64 bytes from 192.168.50.2: icmp_seq=18 ttl=63 time=7164 ms
64 bytes from 192.168.50.2: icmp_seq=19 ttl=63 time=9172 ms
64 bytes from 192.168.50.2: icmp_seq=20 ttl=63 time=9008 ms
64 bytes from 192.168.50.2: icmp_seq=21 ttl=63 time=10166 ms
64 bytes from 192.168.50.2: icmp_seq=22 ttl=63 time=11606 ms
64 bytes from 192.168.50.2: icmp_seq=23 ttl=63 time=12666 ms
64 bytes from 192.168.50.2: icmp_seq=24 ttl=63 time=14390 ms
64 bytes from 192.168.50.2: icmp_seq=25 ttl=63 time=14225 ms
64 bytes from 192.168.50.2: icmp_seq=26 ttl=63 time=16045 ms
