PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=0.045 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=1683 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=2601 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=3216 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=3339 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=4197 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=6314 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=7303 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=7015 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=6833 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=7112 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=6106 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=5086 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=4087 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=3076 ms
64 bytes from 192.168.40.2: icmp_seq=16 ttl=63 time=2080 ms
64 bytes from 192.168.40.2: icmp_seq=17 ttl=63 time=1085 ms
64 bytes from 192.168.40.2: icmp_seq=18 ttl=63 time=272 ms
64 bytes from 192.168.40.2: icmp_seq=19 ttl=63 time=10250 ms
64 bytes from 192.168.40.2: icmp_seq=20 ttl=63 time=9238 ms
64 bytes from 192.168.40.2: icmp_seq=21 ttl=63 time=10683 ms
64 bytes from 192.168.40.2: icmp_seq=22 ttl=63 time=12124 ms
64 bytes from 192.168.40.2: icmp_seq=23 ttl=63 time=13565 ms
64 bytes from 192.168.40.2: icmp_seq=24 ttl=63 time=15008 ms
64 bytes from 192.168.40.2: icmp_seq=25 ttl=63 time=14366 ms
64 bytes from 192.168.40.2: icmp_seq=26 ttl=63 time=15713 ms
