PING 192.168.70.2 (192.168.70.2) 56(84) bytes of data.
64 bytes from 192.168.70.2: icmp_seq=1 ttl=63 time=0.058 ms
64 bytes from 192.168.70.2: icmp_seq=2 ttl=63 time=1051 ms
64 bytes from 192.168.70.2: icmp_seq=3 ttl=63 time=1664 ms
64 bytes from 192.168.70.2: icmp_seq=4 ttl=63 time=1911 ms
64 bytes from 192.168.70.2: icmp_seq=5 ttl=63 time=1796 ms
64 bytes from 192.168.70.2: icmp_seq=6 ttl=63 time=1862 ms
64 bytes from 192.168.70.2: icmp_seq=7 ttl=63 time=1820 ms
64 bytes from 192.168.70.2: icmp_seq=8 ttl=63 time=1828 ms
64 bytes from 192.168.70.2: icmp_seq=9 ttl=63 time=1834 ms
64 bytes from 192.168.70.2: icmp_seq=10 ttl=63 time=1827 ms
64 bytes from 192.168.70.2: icmp_seq=11 ttl=63 time=1821 ms
64 bytes from 192.168.70.2: icmp_seq=12 ttl=63 time=821 ms
64 bytes from 192.168.70.2: icmp_seq=13 ttl=63 time=1930 ms
