PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=0.028 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=860 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=1679 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=1790 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=1699 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=1827 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=1845 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=1866 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=1800 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=1771 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=1765 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=766 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=2118 ms
