PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=0.039 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=85.6 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=126 ms
64 bytes from 192.168.60.2: icmp_seq=4 ttl=63 time=143 ms
64 bytes from 192.168.60.2: icmp_seq=5 ttl=63 time=171 ms
64 bytes from 192.168.60.2: icmp_seq=6 ttl=63 time=164 ms
64 bytes from 192.168.60.2: icmp_seq=7 ttl=63 time=192 ms
64 bytes from 192.168.60.2: icmp_seq=8 ttl=63 time=166 ms
64 bytes from 192.168.60.2: icmp_seq=9 ttl=63 time=202 ms
64 bytes from 192.168.60.2: icmp_seq=10 ttl=63 time=182 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=199 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=204 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=197 ms
64 bytes from 192.168.60.2: icmp_seq=14 ttl=63 time=213 ms
64 bytes from 192.168.60.2: icmp_seq=15 ttl=63 time=206 ms
64 bytes from 192.168.60.2: icmp_seq=16 ttl=63 time=198 ms
