PING 192.168.80.2 (192.168.80.2) 56(84) bytes of data.
64 bytes from 192.168.80.2: icmp_seq=1 ttl=63 time=0.419 ms
64 bytes from 192.168.80.2: icmp_seq=2 ttl=63 time=1456 ms
64 bytes from 192.168.80.2: icmp_seq=3 ttl=63 time=2233 ms
64 bytes from 192.168.80.2: icmp_seq=4 ttl=63 time=2704 ms
64 bytes from 192.168.80.2: icmp_seq=5 ttl=63 time=2787 ms
64 bytes from 192.168.80.2: icmp_seq=6 ttl=63 time=2934 ms
64 bytes from 192.168.80.2: icmp_seq=7 ttl=63 time=3074 ms
64 bytes from 192.168.80.2: icmp_seq=8 ttl=63 time=3493 ms
64 bytes from 192.168.80.2: icmp_seq=9 ttl=63 time=3964 ms
64 bytes from 192.168.80.2: icmp_seq=10 ttl=63 time=4510 ms
64 bytes from 192.168.80.2: icmp_seq=11 ttl=63 time=4932 ms
64 bytes from 192.168.80.2: icmp_seq=12 ttl=63 time=5498 ms
64 bytes from 192.168.80.2: icmp_seq=13 ttl=63 time=5918 ms
64 bytes from 192.168.80.2: icmp_seq=14 ttl=63 time=6456 ms
64 bytes from 192.168.80.2: icmp_seq=15 ttl=63 time=6924 ms
64 bytes from 192.168.80.2: icmp_seq=16 ttl=63 time=7439 ms
64 bytes from 192.168.80.2: icmp_seq=17 ttl=63 time=8003 ms
64 bytes from 192.168.80.2: icmp_seq=18 ttl=63 time=8477 ms
64 bytes from 192.168.80.2: icmp_seq=19 ttl=63 time=9042 ms
64 bytes from 192.168.80.2: icmp_seq=20 ttl=63 time=9457 ms
64 bytes from 192.168.80.2: icmp_seq=21 ttl=63 time=9977 ms
64 bytes from 192.168.80.2: icmp_seq=22 ttl=63 time=10395 ms
64 bytes from 192.168.80.2: icmp_seq=23 ttl=63 time=11048 ms
64 bytes from 192.168.80.2: icmp_seq=24 ttl=63 time=11519 ms
64 bytes from 192.168.80.2: icmp_seq=25 ttl=63 time=12132 ms
64 bytes from 192.168.80.2: icmp_seq=26 ttl=63 time=12501 ms
64 bytes from 192.168.80.2: icmp_seq=27 ttl=63 time=12924 ms
64 bytes from 192.168.80.2: icmp_seq=28 ttl=63 time=13480 ms
64 bytes from 192.168.80.2: icmp_seq=29 ttl=63 time=14040 ms
