PING 192.168.50.2 (192.168.50.2) 56(84) bytes of data.
64 bytes from 192.168.50.2: icmp_seq=1 ttl=63 time=0.042 ms
64 bytes from 192.168.50.2: icmp_seq=2 ttl=63 time=104 ms
64 bytes from 192.168.50.2: icmp_seq=3 ttl=63 time=121 ms
64 bytes from 192.168.50.2: icmp_seq=4 ttl=63 time=150 ms
64 bytes from 192.168.50.2: icmp_seq=5 ttl=63 time=180 ms
64 bytes from 192.168.50.2: icmp_seq=6 ttl=63 time=161 ms
64 bytes from 192.168.50.2: icmp_seq=7 ttl=63 time=191 ms
64 bytes from 192.168.50.2: icmp_seq=8 ttl=63 time=203 ms
64 bytes from 192.168.50.2: icmp_seq=9 ttl=63 time=189 ms
64 bytes from 192.168.50.2: icmp_seq=10 ttl=63 time=181 ms
64 bytes from 192.168.50.2: icmp_seq=11 ttl=63 time=198 ms
64 bytes from 192.168.50.2: icmp_seq=12 ttl=63 time=216 ms
64 bytes from 192.168.50.2: icmp_seq=13 ttl=63 time=209 ms
64 bytes from 192.168.50.2: icmp_seq=14 ttl=63 time=201 ms
64 bytes from 192.168.50.2: icmp_seq=15 ttl=63 time=194 ms
64 bytes from 192.168.50.2: icmp_seq=16 ttl=63 time=211 ms
