PING 192.168.80.2 (192.168.80.2) 56(84) bytes of data.
64 bytes from 192.168.80.2: icmp_seq=1 ttl=63 time=0.047 ms
64 bytes from 192.168.80.2: icmp_seq=2 ttl=63 time=2057 ms
64 bytes from 192.168.80.2: icmp_seq=3 ttl=63 time=2032 ms
64 bytes from 192.168.80.2: icmp_seq=4 ttl=63 time=1912 ms
64 bytes from 192.168.80.2: icmp_seq=5 ttl=63 time=2572 ms
64 bytes from 192.168.80.2: icmp_seq=6 ttl=63 time=5266 ms
64 bytes from 192.168.80.2: icmp_seq=7 ttl=63 time=6678 ms
64 bytes from 192.168.80.2: icmp_seq=11 ttl=63 time=5454 ms
64 bytes from 192.168.80.2: icmp_seq=12 ttl=63 time=4463 ms
64 bytes from 192.168.80.2: icmp_seq=13 ttl=63 time=3456 ms
64 bytes from 192.168.80.2: icmp_seq=14 ttl=63 time=2453 ms
64 bytes from 192.168.80.2: icmp_seq=15 ttl=63 time=1450 ms
64 bytes from 192.168.80.2: icmp_seq=16 ttl=63 time=429 ms
64 bytes from 192.168.80.2: icmp_seq=17 ttl=63 time=7819 ms
64 bytes from 192.168.80.2: icmp_seq=18 ttl=63 time=9838 ms
64 bytes from 192.168.80.2: icmp_seq=27 ttl=63 time=8271 ms
64 bytes from 192.168.80.2: icmp_seq=28 ttl=63 time=7274 ms
64 bytes from 192.168.80.2: icmp_seq=29 ttl=63 time=6269 ms
64 bytes from 192.168.80.2: icmp_seq=30 ttl=63 time=5244 ms
