PING 192.168.30.2 (192.168.30.2) 56(84) bytes of data.
64 bytes from 192.168.30.2: icmp_seq=1 ttl=63 time=0.052 ms
64 bytes from 192.168.30.2: icmp_seq=4 ttl=63 time=242 ms
64 bytes from 192.168.30.2: icmp_seq=5 ttl=63 time=295 ms
64 bytes from 192.168.30.2: icmp_seq=6 ttl=63 time=288 ms
64 bytes from 192.168.30.2: icmp_seq=7 ttl=63 time=299 ms
64 bytes from 192.168.30.2: icmp_seq=8 ttl=63 time=218 ms
64 bytes from 192.168.30.2: icmp_seq=9 ttl=63 time=292 ms
64 bytes from 192.168.30.2: icmp_seq=10 ttl=63 time=223 ms
64 bytes from 192.168.30.2: icmp_seq=11 ttl=63 time=233 ms
64 bytes from 192.168.30.2: icmp_seq=12 ttl=63 time=250 ms
64 bytes from 192.168.30.2: icmp_seq=13 ttl=63 time=267 ms
64 bytes from 192.168.30.2: icmp_seq=14 ttl=63 time=308 ms
64 bytes from 192.168.30.2: icmp_seq=15 ttl=63 time=398 ms
