PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=450 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=706 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=1411 ms
64 bytes from 192.168.60.2: icmp_seq=4 ttl=63 time=1501 ms
64 bytes from 192.168.60.2: icmp_seq=5 ttl=63 time=1520 ms
64 bytes from 192.168.60.2: icmp_seq=6 ttl=63 time=1636 ms
64 bytes from 192.168.60.2: icmp_seq=7 ttl=63 time=1796 ms
64 bytes from 192.168.60.2: icmp_seq=8 ttl=63 time=2220 ms
64 bytes from 192.168.60.2: icmp_seq=9 ttl=63 time=2641 ms
64 bytes from 192.168.60.2: icmp_seq=10 ttl=63 time=3194 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=3661 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=4201 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=4710 ms
64 bytes from 192.168.60.2: icmp_seq=14 ttl=63 time=5229 ms
64 bytes from 192.168.60.2: icmp_seq=15 ttl=63 time=5696 ms
64 bytes from 192.168.60.2: icmp_seq=16 ttl=63 time=6175 ms
64 bytes from 192.168.60.2: icmp_seq=17 ttl=63 time=6689 ms
64 bytes from 192.168.60.2: icmp_seq=18 ttl=63 time=7166 ms
64 bytes from 192.168.60.2: icmp_seq=19 ttl=63 time=7745 ms
64 bytes from 192.168.60.2: icmp_seq=20 ttl=63 time=8212 ms
64 bytes from 192.168.60.2: icmp_seq=21 ttl=63 time=8702 ms
64 bytes from 192.168.60.2: icmp_seq=22 ttl=63 time=9259 ms
64 bytes from 192.168.60.2: icmp_seq=23 ttl=63 time=9679 ms
64 bytes from 192.168.60.2: icmp_seq=24 ttl=63 time=10136 ms
64 bytes from 192.168.60.2: icmp_seq=25 ttl=63 time=10673 ms
64 bytes from 192.168.60.2: icmp_seq=26 ttl=63 time=11232 ms
64 bytes from 192.168.60.2: icmp_seq=27 ttl=63 time=11726 ms
64 bytes from 192.168.60.2: icmp_seq=28 ttl=63 time=12279 ms
64 bytes from 192.168.60.2: icmp_seq=29 ttl=63 time=12727 ms
