PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.041 ms
64 bytes from 192.168.2.2: icmp_seq=2 ttl=63 time=0.025 ms
64 bytes from 192.168.2.2: icmp_seq=3 ttl=63 time=0.270 ms
64 bytes from 192.168.2.2: icmp_seq=4 ttl=63 time=0.774 ms
64 bytes from 192.168.2.2: icmp_seq=5 ttl=63 time=0.741 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=0.476 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=0.029 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=0.029 ms
64 bytes from 192.168.2.2: icmp_seq=9 ttl=63 time=0.042 ms
64 bytes from 192.168.2.2: icmp_seq=10 ttl=63 time=0.570 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=0.258 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=0.033 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=0.406 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=0.024 ms
64 bytes from 192.168.2.2: icmp_seq=15 ttl=63 time=0.033 ms
64 bytes from 192.168.2.2: icmp_seq=16 ttl=63 time=0.024 ms
64 bytes from 192.168.2.2: icmp_seq=17 ttl=63 time=0.534 ms
64 bytes from 192.168.2.2: icmp_seq=18 ttl=63 time=0.044 ms
64 bytes from 192.168.2.2: icmp_seq=19 ttl=63 time=0.718 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=0.705 ms
64 bytes from 192.168.2.2: icmp_seq=21 ttl=63 time=1.85 ms
64 bytes from 192.168.2.2: icmp_seq=22 ttl=63 time=0.242 ms
64 bytes from 192.168.2.2: icmp_seq=23 ttl=63 time=0.932 ms
64 bytes from 192.168.2.2: icmp_seq=24 ttl=63 time=0.022 ms
64 bytes from 192.168.2.2: icmp_seq=25 ttl=63 time=0.266 ms
64 bytes from 192.168.2.2: icmp_seq=26 ttl=63 time=0.032 ms
64 bytes from 192.168.2.2: icmp_seq=27 ttl=63 time=0.342 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=1.11 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=0.026 ms
64 bytes from 192.168.2.2: icmp_seq=30 ttl=63 time=0.460 ms
64 bytes from 192.168.2.2: icmp_seq=31 ttl=63 time=0.294 ms
64 bytes from 192.168.2.2: icmp_seq=32 ttl=63 time=0.784 ms
64 bytes from 192.168.2.2: icmp_seq=33 ttl=63 time=0.625 ms
64 bytes from 192.168.2.2: icmp_seq=34 ttl=63 time=0.509 ms
64 bytes from 192.168.2.2: icmp_seq=35 ttl=63 time=0.420 ms
64 bytes from 192.168.2.2: icmp_seq=36 ttl=63 time=0.401 ms
64 bytes from 192.168.2.2: icmp_seq=37 ttl=63 time=0.028 ms
64 bytes from 192.168.2.2: icmp_seq=38 ttl=63 time=1.37 ms
64 bytes from 192.168.2.2: icmp_seq=39 ttl=63 time=0.034 ms
64 bytes from 192.168.2.2: icmp_seq=40 ttl=63 time=0.016 ms
64 bytes from 192.168.2.2: icmp_seq=41 ttl=63 time=0.029 ms
64 bytes from 192.168.2.2: icmp_seq=42 ttl=63 time=1.18 ms
64 bytes from 192.168.2.2: icmp_seq=43 ttl=63 time=0.342 ms
64 bytes from 192.168.2.2: icmp_seq=44 ttl=63 time=0.693 ms
64 bytes from 192.168.2.2: icmp_seq=45 ttl=63 time=0.281 ms
64 bytes from 192.168.2.2: icmp_seq=46 ttl=63 time=0.688 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=0.217 ms
64 bytes from 192.168.2.2: icmp_seq=48 ttl=63 time=0.041 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=0.624 ms
64 bytes from 192.168.2.2: icmp_seq=50 ttl=63 time=1.92 ms
64 bytes from 192.168.2.2: icmp_seq=51 ttl=63 time=0.124 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=0.023 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=0.580 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=1.06 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=0.270 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=0.027 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=0.532 ms
64 bytes from 192.168.2.2: icmp_seq=58 ttl=63 time=0.483 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=0.074 ms
64 bytes from 192.168.2.2: icmp_seq=60 ttl=63 time=0.055 ms
64 bytes from 192.168.2.2: icmp_seq=61 ttl=63 time=0.064 ms

--- 192.168.2.2 ping statistics ---
61 packets transmitted, 61 received, 0% packet loss, time 61187ms
rtt min/avg/max/mdev = 0.016/0.407/1.927/0.435 ms
