PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.033 ms
64 bytes from 192.168.2.2: icmp_seq=2 ttl=63 time=867 ms
64 bytes from 192.168.2.2: icmp_seq=3 ttl=63 time=1690 ms
64 bytes from 192.168.2.2: icmp_seq=4 ttl=63 time=1830 ms
64 bytes from 192.168.2.2: icmp_seq=5 ttl=63 time=1710 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=1836 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=1805 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=1921 ms
64 bytes from 192.168.2.2: icmp_seq=9 ttl=63 time=1830 ms
64 bytes from 192.168.2.2: icmp_seq=10 ttl=63 time=1823 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=1819 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=823 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=2131 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=3287 ms
64 bytes from 192.168.2.2: icmp_seq=15 ttl=63 time=3356 ms
64 bytes from 192.168.2.2: icmp_seq=16 ttl=63 time=2357 ms
64 bytes from 192.168.2.2: icmp_seq=17 ttl=63 time=1354 ms
64 bytes from 192.168.2.2: icmp_seq=18 ttl=63 time=451 ms
64 bytes from 192.168.2.2: icmp_seq=19 ttl=63 time=197 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=103 ms
64 bytes from 192.168.2.2: icmp_seq=21 ttl=63 time=156 ms
64 bytes from 192.168.2.2: icmp_seq=22 ttl=63 time=161 ms
64 bytes from 192.168.2.2: icmp_seq=23 ttl=63 time=44.1 ms
64 bytes from 192.168.2.2: icmp_seq=24 ttl=63 time=181 ms
64 bytes from 192.168.2.2: icmp_seq=25 ttl=63 time=198 ms
64 bytes from 192.168.2.2: icmp_seq=26 ttl=63 time=142 ms
64 bytes from 192.168.2.2: icmp_seq=27 ttl=63 time=139 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=122 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=164 ms
64 bytes from 192.168.2.2: icmp_seq=30 ttl=63 time=158 ms
64 bytes from 192.168.2.2: icmp_seq=31 ttl=63 time=148 ms
64 bytes from 192.168.2.2: icmp_seq=32 ttl=63 time=137 ms
64 bytes from 192.168.2.2: icmp_seq=33 ttl=63 time=93.5 ms
64 bytes from 192.168.2.2: icmp_seq=34 ttl=63 time=676 ms
64 bytes from 192.168.2.2: icmp_seq=35 ttl=63 time=731 ms
64 bytes from 192.168.2.2: icmp_seq=36 ttl=63 time=540 ms
64 bytes from 192.168.2.2: icmp_seq=37 ttl=63 time=514 ms
64 bytes from 192.168.2.2: icmp_seq=38 ttl=63 time=563 ms
64 bytes from 192.168.2.2: icmp_seq=39 ttl=63 time=108 ms
64 bytes from 192.168.2.2: icmp_seq=40 ttl=63 time=59.7 ms
64 bytes from 192.168.2.2: icmp_seq=41 ttl=63 time=121 ms
64 bytes from 192.168.2.2: icmp_seq=42 ttl=63 time=78.9 ms
64 bytes from 192.168.2.2: icmp_seq=43 ttl=63 time=37.2 ms
64 bytes from 192.168.2.2: icmp_seq=44 ttl=63 time=162 ms
64 bytes from 192.168.2.2: icmp_seq=45 ttl=63 time=177 ms
64 bytes from 192.168.2.2: icmp_seq=46 ttl=63 time=85.1 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=100 ms
64 bytes from 192.168.2.2: icmp_seq=48 ttl=63 time=94.4 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=87.3 ms
64 bytes from 192.168.2.2: icmp_seq=50 ttl=63 time=89.0 ms
64 bytes from 192.168.2.2: icmp_seq=51 ttl=63 time=93.7 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=101 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=93.0 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=27.6 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=471 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=411 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=506 ms
64 bytes from 192.168.2.2: icmp_seq=58 ttl=63 time=590 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=461 ms
64 bytes from 192.168.2.2: icmp_seq=60 ttl=63 time=134 ms
64 bytes from 192.168.2.2: icmp_seq=61 ttl=63 time=102 ms

--- 192.168.2.2 ping statistics ---
61 packets transmitted, 61 received, 0% packet loss, time 60241ms
rtt min/avg/max/mdev = 0.033/660.232/3356.981/830.852 ms, pipe 4
