PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.038 ms
64 bytes from 192.168.2.2: icmp_seq=2 ttl=63 time=702 ms
64 bytes from 192.168.2.2: icmp_seq=3 ttl=63 time=747 ms
64 bytes from 192.168.2.2: icmp_seq=4 ttl=63 time=813 ms
64 bytes from 192.168.2.2: icmp_seq=5 ttl=63 time=864 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=953 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=1117 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=1425 ms
64 bytes from 192.168.2.2: icmp_seq=9 ttl=63 time=1872 ms
64 bytes from 192.168.2.2: icmp_seq=10 ttl=63 time=2385 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=2851 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=3383 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=3873 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=4386 ms
64 bytes from 192.168.2.2: icmp_seq=15 ttl=63 time=4872 ms
64 bytes from 192.168.2.2: icmp_seq=16 ttl=63 time=5412 ms
64 bytes from 192.168.2.2: icmp_seq=17 ttl=63 time=5935 ms
64 bytes from 192.168.2.2: icmp_seq=18 ttl=63 time=6432 ms
64 bytes from 192.168.2.2: icmp_seq=19 ttl=63 time=6944 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=7433 ms
64 bytes from 192.168.2.2: icmp_seq=21 ttl=63 time=7943 ms
64 bytes from 192.168.2.2: icmp_seq=22 ttl=63 time=8378 ms
64 bytes from 192.168.2.2: icmp_seq=23 ttl=63 time=8864 ms
64 bytes from 192.168.2.2: icmp_seq=24 ttl=63 time=9372 ms
64 bytes from 192.168.2.2: icmp_seq=25 ttl=63 time=9871 ms
64 bytes from 192.168.2.2: icmp_seq=26 ttl=63 time=10425 ms
64 bytes from 192.168.2.2: icmp_seq=27 ttl=63 time=10947 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=11448 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=11927 ms
64 bytes from 192.168.2.2: icmp_seq=30 ttl=63 time=12446 ms
64 bytes from 192.168.2.2: icmp_seq=31 ttl=63 time=12935 ms
64 bytes from 192.168.2.2: icmp_seq=32 ttl=63 time=13486 ms
64 bytes from 192.168.2.2: icmp_seq=33 ttl=63 time=13985 ms
64 bytes from 192.168.2.2: icmp_seq=34 ttl=63 time=14474 ms
64 bytes from 192.168.2.2: icmp_seq=45 ttl=63 time=21645 ms
64 bytes from 192.168.2.2: icmp_seq=46 ttl=63 time=20673 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=20914 ms
64 bytes from 192.168.2.2: icmp_seq=48 ttl=63 time=21591 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=22079 ms
64 bytes from 192.168.2.2: icmp_seq=50 ttl=63 time=21441 ms
64 bytes from 192.168.2.2: icmp_seq=51 ttl=63 time=20419 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=19397 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=18373 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=17349 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=16327 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=15304 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=14281 ms
64 bytes from 192.168.2.2: icmp_seq=58 ttl=63 time=13259 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=12236 ms
64 bytes from 192.168.2.2: icmp_seq=60 ttl=63 time=11212 ms
64 bytes from 192.168.2.2: icmp_seq=61 ttl=63 time=10191 ms

--- 192.168.2.2 ping statistics ---
61 packets transmitted, 51 received, 16% packet loss, time 60445ms
rtt min/avg/max/mdev = 0.038/10110.122/22079.793/6768.751 ms, pipe 17
