"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"110","0.939158","192.168.2.2","192.168.1.2","TCP","66","115712","5001  >  44754 [ACK] Seq=1 Ack=114897 Win=115712 Len=0 TSval=2039468794 TSecr=1375727619"
"112","0.964237","192.168.2.2","192.168.1.2","TCP","66","118784","5001  >  44754 [ACK] Seq=1 Ack=115841 Win=118784 Len=0 TSval=2039468819 TSecr=1375727631"
"114","0.972028","192.168.2.2","192.168.1.2","TCP","66","124416","5001  >  44754 [ACK] Seq=1 Ack=118737 Win=124416 Len=0 TSval=2039468827 TSecr=1375727655"
"116","0.995708","192.168.2.2","192.168.1.2","TCP","66","130560","5001  >  44754 [ACK] Seq=1 Ack=121633 Win=130560 Len=0 TSval=2039468851 TSecr=1375727680"
"118","1.020035","192.168.2.2","192.168.1.2","TCP","66","136192","5001  >  44754 [ACK] Seq=1 Ack=124529 Win=136192 Len=0 TSval=2039468875 TSecr=1375727680"
"121","1.044537","192.168.2.2","192.168.1.2","TCP","66","141824","5001  >  44754 [ACK] Seq=1 Ack=127425 Win=141824 Len=0 TSval=2039468899 TSecr=1375727680"
"124","1.069092","192.168.2.2","192.168.1.2","TCP","66","147968","5001  >  44754 [ACK] Seq=1 Ack=130321 Win=147968 Len=0 TSval=2039468924 TSecr=1375727704"
"126","1.092588","192.168.2.2","192.168.1.2","TCP","66","153600","5001  >  44754 [ACK] Seq=1 Ack=133217 Win=153600 Len=0 TSval=2039468948 TSecr=1375727704"
"128","1.116965","192.168.2.2","192.168.1.2","TCP","66","159232","5001  >  44754 [ACK] Seq=1 Ack=136113 Win=159232 Len=0 TSval=2039468972 TSecr=1375727704"
"131","1.141525","192.168.2.2","192.168.1.2","TCP","66","162304","5001  >  44754 [ACK] Seq=1 Ack=137561 Win=162304 Len=0 TSval=2039468996 TSecr=1375727704"
"133","1.153205","192.168.2.2","192.168.1.2","TCP","66","167936","5001  >  44754 [ACK] Seq=1 Ack=140457 Win=167936 Len=0 TSval=2039469008 TSecr=1375727728"
"135","1.177773","192.168.2.2","192.168.1.2","TCP","66","173568","5001  >  44754 [ACK] Seq=1 Ack=143353 Win=173568 Len=0 TSval=2039469033 TSecr=1375727728"
"137","1.202284","192.168.2.2","192.168.1.2","TCP","66","179712","5001  >  44754 [ACK] Seq=1 Ack=146249 Win=179712 Len=0 TSval=2039469057 TSecr=1375727728"
"139","1.225818","192.168.2.2","192.168.1.2","TCP","66","185344","5001  >  44754 [ACK] Seq=1 Ack=149145 Win=185344 Len=0 TSval=2039469081 TSecr=1375727753"
"141","1.250178","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=152041 Win=187904 Len=0 TSval=2039469105 TSecr=1375727753"
"143","1.274726","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=154937 Win=187904 Len=0 TSval=2039469130 TSecr=1375727753"
"145","1.299266","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=157833 Win=187904 Len=0 TSval=2039469154 TSecr=1375727776"
"147","1.323739","192.168.2.2","192.168.1.2","TCP","66","188928","5001  >  44754 [ACK] Seq=1 Ack=159281 Win=188928 Len=0 TSval=2039469179 TSecr=1375727776"
"149","1.336484","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=162177 Win=187904 Len=0 TSval=2039469191 TSecr=1375727776"
"153","1.359975","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=165073 Win=187904 Len=0 TSval=2039469215 TSecr=1375727801"
"155","1.384386","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=167969 Win=187904 Len=0 TSval=2039469239 TSecr=1375727801"
"157","1.408549","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=170865 Win=187904 Len=0 TSval=2039469263 TSecr=1375727813"
"159","1.432477","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=173761 Win=187904 Len=0 TSval=2039469287 TSecr=1375727813"
"162","1.456681","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=176657 Win=187904 Len=0 TSval=2039469312 TSecr=1375727813"
"164","1.480906","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=179553 Win=187904 Len=0 TSval=2039469336 TSecr=1375727837"
"168","1.517218","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=183897 Win=187904 Len=0 TSval=2039469372 TSecr=1375727837"
"170","1.541437","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=186793 Win=187904 Len=0 TSval=2039469396 TSecr=1375727885"
"173","1.577917","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=191137 Win=187904 Len=0 TSval=2039469433 TSecr=1375727902"
"175","1.602016","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=194033 Win=187904 Len=0 TSval=2039469457 TSecr=1375727938"
"177","1.626870","192.168.2.2","192.168.1.2","TCP","66","187904","5001  >  44754 [ACK] Seq=1 Ack=196929 Win=187904 Len=0 TSval=2039469482 TSecr=1375727963"
"179","1.663096","192.168.2.2","192.168.1.2","TCP","66","194560","5001  >  44754 [ACK] Seq=1 Ack=201273 Win=194560 Len=0 TSval=2039469518 TSecr=1375727988"
"182","1.686792","192.168.2.2","192.168.1.2","TCP","66","197632","5001  >  44754 [ACK] Seq=1 Ack=202721 Win=197632 Len=0 TSval=2039469542 TSecr=1375728020"
"184","1.699302","192.168.2.2","192.168.1.2","TCP","66","203264","5001  >  44754 [ACK] Seq=1 Ack=205617 Win=203264 Len=0 TSval=2039469554 TSecr=1375728044"
"187","1.723950","192.168.2.2","192.168.1.2","TCP","66","208896","5001  >  44754 [ACK] Seq=1 Ack=208513 Win=208896 Len=0 TSval=2039469579 TSecr=1375728069"
"189","1.748358","192.168.2.2","192.168.1.2","TCP","66","215040","5001  >  44754 [ACK] Seq=1 Ack=211409 Win=215040 Len=0 TSval=2039469603 TSecr=1375728069"
"191","1.772775","192.168.2.2","192.168.1.2","TCP","66","220672","5001  >  44754 [ACK] Seq=1 Ack=214305 Win=220672 Len=0 TSval=2039469628 TSecr=1375728093"
"193","1.797293","192.168.2.2","192.168.1.2","TCP","66","226304","5001  >  44754 [ACK] Seq=1 Ack=217201 Win=226304 Len=0 TSval=2039469652 TSecr=1375728117"
"195","1.820810","192.168.2.2","192.168.1.2","TCP","66","232448","5001  >  44754 [ACK] Seq=1 Ack=220097 Win=232448 Len=0 TSval=2039469676 TSecr=1375728141"
"197","1.845274","192.168.2.2","192.168.1.2","TCP","66","235008","5001  >  44754 [ACK] Seq=1 Ack=221545 Win=235008 Len=0 TSval=2039469700 TSecr=1375728166"
"199","1.857157","192.168.2.2","192.168.1.2","TCP","66","241152","5001  >  44754 [ACK] Seq=1 Ack=224441 Win=241152 Len=0 TSval=2039469712 TSecr=1375728177"
"201","1.881580","192.168.2.2","192.168.1.2","TCP","66","246784","5001  >  44754 [ACK] Seq=1 Ack=227337 Win=246784 Len=0 TSval=2039469737 TSecr=1375728202"
"203","1.906041","192.168.2.2","192.168.1.2","TCP","66","252416","5001  >  44754 [ACK] Seq=1 Ack=230233 Win=252416 Len=0 TSval=2039469761 TSecr=1375728226"
"205","1.930534","192.168.2.2","192.168.1.2","TCP","66","258560","5001  >  44754 [ACK] Seq=1 Ack=233129 Win=258560 Len=0 TSval=2039469785 TSecr=1375728250"
"208","1.954039","192.168.2.2","192.168.1.2","TCP","66","264192","5001  >  44754 [ACK] Seq=1 Ack=236025 Win=264192 Len=0 TSval=2039469809 TSecr=1375728274"
"210","1.978569","192.168.2.2","192.168.1.2","TCP","66","269824","5001  >  44754 [ACK] Seq=1 Ack=238921 Win=269824 Len=0 TSval=2039469834 TSecr=1375728299"
"213","2.002590","192.168.2.2","192.168.1.2","TCP","66","275968","5001  >  44754 [ACK] Seq=1 Ack=241817 Win=275968 Len=0 TSval=2039469858 TSecr=1375728323"
"216","2.027019","192.168.2.2","192.168.1.2","TCP","66","281600","5001  >  44754 [ACK] Seq=1 Ack=244713 Win=281600 Len=0 TSval=2039469882 TSecr=1375728348"
"218","2.051492","192.168.2.2","192.168.1.2","TCP","66","284160","5001  >  44754 [ACK] Seq=1 Ack=246161 Win=284160 Len=0 TSval=2039469906 TSecr=1375728360"
"220","2.063235","192.168.2.2","192.168.1.2","TCP","66","290304","5001  >  44754 [ACK] Seq=1 Ack=249057 Win=290304 Len=0 TSval=2039469918 TSecr=1375728384"
"222","2.087277","192.168.2.2","192.168.1.2","TCP","66","295936","5001  >  44754 [ACK] Seq=1 Ack=251953 Win=295936 Len=0 TSval=2039469942 TSecr=1375728408"
"224","2.112270","192.168.2.2","192.168.1.2","TCP","66","301568","5001  >  44754 [ACK] Seq=1 Ack=254849 Win=301568 Len=0 TSval=2039469967 TSecr=1375728433"
"226","2.135802","192.168.2.2","192.168.1.2","TCP","66","307712","5001  >  44754 [ACK] Seq=1 Ack=257745 Win=307712 Len=0 TSval=2039469991 TSecr=1375728456"
"228","2.160237","192.168.2.2","192.168.1.2","TCP","66","310272","5001  >  44754 [ACK] Seq=1 Ack=259193 Win=310272 Len=0 TSval=2039470015 TSecr=1375728462"
"230","2.172967","192.168.2.2","192.168.1.2","TCP","66","316416","5001  >  44754 [ACK] Seq=1 Ack=262089 Win=316416 Len=0 TSval=2039470028 TSecr=1375728481"
"232","2.196500","192.168.2.2","192.168.1.2","TCP","66","322048","5001  >  44754 [ACK] Seq=1 Ack=264985 Win=322048 Len=0 TSval=2039470051 TSecr=1375728505"
"234","2.220992","192.168.2.2","192.168.1.2","TCP","66","327680","5001  >  44754 [ACK] Seq=1 Ack=267881 Win=327680 Len=0 TSval=2039470076 TSecr=1375728541"
"237","2.244745","192.168.2.2","192.168.1.2","TCP","66","333824","5001  >  44754 [ACK] Seq=1 Ack=270777 Win=333824 Len=0 TSval=2039470100 TSecr=1375728565"
"239","2.269084","192.168.2.2","192.168.1.2","TCP","66","339456","5001  >  44754 [ACK] Seq=1 Ack=273673 Win=339456 Len=0 TSval=2039470124 TSecr=1375728565"
"241","2.293418","192.168.2.2","192.168.1.2","TCP","66","345088","5001  >  44754 [ACK] Seq=1 Ack=276569 Win=345088 Len=0 TSval=2039470148 TSecr=1375728602"
"243","2.318664","192.168.2.2","192.168.1.2","TCP","66","351232","5001  >  44754 [ACK] Seq=1 Ack=279465 Win=351232 Len=0 TSval=2039470174 TSecr=1375728626"
"245","2.343386","192.168.2.2","192.168.1.2","TCP","66","356864","5001  >  44754 [ACK] Seq=1 Ack=282361 Win=356864 Len=0 TSval=2039470198 TSecr=1375728651"
"247","2.367157","192.168.2.2","192.168.1.2","TCP","66","360448","5001  >  44754 [ACK] Seq=1 Ack=285257 Win=360448 Len=0 TSval=2039470222 TSecr=1375728687"
"250","2.392223","192.168.2.2","192.168.1.2","TCP","66","360448","5001  >  44754 [ACK] Seq=1 Ack=288153 Win=360448 Len=0 TSval=2039470247 TSecr=1375728687"
"252","2.415584","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=289601 Win=360960 Len=0 TSval=2039470271 TSecr=1375728711"
"254","2.427697","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=292497 Win=360960 Len=0 TSval=2039470283 TSecr=1375728723"
"256","2.452204","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=295393 Win=360960 Len=0 TSval=2039470307 TSecr=1375728748"
"258","2.476202","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=298289 Win=360960 Len=0 TSval=2039470331 TSecr=1375728772"
"260","2.501233","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=301185 Win=360960 Len=0 TSval=2039470356 TSecr=1375728797"
"262","2.524720","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=304081 Win=360960 Len=0 TSval=2039470380 TSecr=1375728821"
"264","2.549174","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=306977 Win=360960 Len=0 TSval=2039470404 TSecr=1375728845"
"266","2.573720","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=309873 Win=360960 Len=0 TSval=2039470429 TSecr=1375728869"
"268","2.609396","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=314217 Win=360960 Len=0 TSval=2039470464 TSecr=1375728881"
"271","2.633947","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=317113 Win=360960 Len=0 TSval=2039470489 TSecr=1375728930"
"273","2.657878","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=320009 Win=360960 Len=0 TSval=2039470513 TSecr=1375728955"
"275","2.694673","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=324353 Win=360960 Len=0 TSval=2039470550 TSecr=1375728973"
"277","2.719185","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=327249 Win=360960 Len=0 TSval=2039470574 TSecr=1375729003"
"280","2.742697","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=330145 Win=360960 Len=0 TSval=2039470598 TSecr=1375729027"
"283","2.767611","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=333041 Win=360960 Len=0 TSval=2039470623 TSecr=1375729051"
"285","2.791856","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=335937 Win=360960 Len=0 TSval=2039470647 TSecr=1375729075"
"287","2.816161","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=338833 Win=360960 Len=0 TSval=2039470671 TSecr=1375729087"
"289","2.841038","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=341729 Win=360960 Len=0 TSval=2039470696 TSecr=1375729111"
"291","2.865302","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=344625 Win=360960 Len=0 TSval=2039470720 TSecr=1375729136"
"293","2.889570","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=347521 Win=360960 Len=0 TSval=2039470745 TSecr=1375729160"
"295","2.925907","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=351865 Win=360960 Len=0 TSval=2039470781 TSecr=1375729184"
"298","2.950050","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=354761 Win=360960 Len=0 TSval=2039470805 TSecr=1375729220"
"300","2.974257","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=357657 Win=360960 Len=0 TSval=2039470829 TSecr=1375729245"
"302","2.999370","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=360553 Win=360960 Len=0 TSval=2039470854 TSecr=1375729269"
"305","3.022808","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=363449 Win=360960 Len=0 TSval=2039470878 TSecr=1375729293"
"307","3.047338","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=366345 Win=360960 Len=0 TSval=2039470902 TSecr=1375729317"
"309","3.071728","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=369241 Win=360960 Len=0 TSval=2039470927 TSecr=1375729343"
"311","3.095710","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=372137 Win=360960 Len=0 TSval=2039470951 TSecr=1375729367"
"313","3.119764","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=375033 Win=360960 Len=0 TSval=2039470975 TSecr=1375729391"
"315","3.155956","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=379377 Win=360960 Len=0 TSval=2039471011 TSecr=1375729391"
"318","3.192296","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=383721 Win=360960 Len=0 TSval=2039471047 TSecr=1375729440"
"320","3.217346","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=386617 Win=360960 Len=0 TSval=2039471072 TSecr=1375729476"
"322","3.240796","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=389513 Win=360960 Len=0 TSval=2039471096 TSecr=1375729500"
"325","3.265243","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=392409 Win=360960 Len=0 TSval=2039471120 TSecr=1375729525"
"327","3.289773","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=395305 Win=360960 Len=0 TSval=2039471145 TSecr=1375729549"
"329","3.314236","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=398201 Win=360960 Len=0 TSval=2039471169 TSecr=1375729573"
"331","3.337794","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=401097 Win=360960 Len=0 TSval=2039471193 TSecr=1375729598"
"333","3.362238","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=403993 Win=360960 Len=0 TSval=2039471217 TSecr=1375729633"
"335","3.386708","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=406889 Win=360960 Len=0 TSval=2039471242 TSecr=1375729633"
"337","3.410360","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=409785 Win=360960 Len=0 TSval=2039471265 TSecr=1375729658"
"339","3.434677","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=412681 Win=360960 Len=0 TSval=2039471290 TSecr=1375729682"
"341","3.458791","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=415577 Win=360960 Len=0 TSval=2039471314 TSecr=1375729719"
"343","3.482959","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=418473 Win=360960 Len=0 TSval=2039471338 TSecr=1375729743"
"346","3.519349","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=422817 Win=360960 Len=0 TSval=2039471374 TSecr=1375729743"
"348","3.543517","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=425713 Win=360960 Len=0 TSval=2039471398 TSecr=1375729792"
"350","3.568015","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=428609 Win=360960 Len=0 TSval=2039471423 TSecr=1375729816"
"352","3.592433","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=431505 Win=360960 Len=0 TSval=2039471447 TSecr=1375729840"
"355","3.616204","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=434401 Win=360960 Len=0 TSval=2039471471 TSecr=1375729865"
"357","3.640487","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=437297 Win=360960 Len=0 TSval=2039471495 TSecr=1375729889"
"359","3.665607","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=440193 Win=360960 Len=0 TSval=2039471521 TSecr=1375729914"
"361","3.689353","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=443089 Win=360960 Len=0 TSval=2039471544 TSecr=1375729950"
"363","3.713103","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=445985 Win=360960 Len=0 TSval=2039471568 TSecr=1375729950"
"365","3.737331","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=448881 Win=360960 Len=0 TSval=2039471592 TSecr=1375729974"
"367","3.761932","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=451777 Win=360960 Len=0 TSval=2039471617 TSecr=1375729998"
"369","3.786402","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=454673 Win=360960 Len=0 TSval=2039471641 TSecr=1375730023"
"372","3.810758","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  44754 [ACK] Seq=1 Ack=457569 Win=360960 Len=0 TSval=2039471666 TSecr=1375730047"
