"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"285","2.817634","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=338833 Win=360960 Len=0 TSval=2324610272 TSecr=791237690"
"287","2.841000","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=341729 Win=360960 Len=0 TSval=2324610295 TSecr=791237714"
"289","2.865687","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=344625 Win=360960 Len=0 TSval=2324610320 TSecr=791237738"
"291","2.890174","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=347521 Win=360960 Len=0 TSval=2324610344 TSecr=791237762"
"293","2.925810","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=351865 Win=360960 Len=0 TSval=2324610380 TSecr=791237787"
"296","2.950006","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=354761 Win=360960 Len=0 TSval=2324610404 TSecr=791237823"
"298","2.974424","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=357657 Win=360960 Len=0 TSval=2324610429 TSecr=791237848"
"300","2.998957","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=360553 Win=360960 Len=0 TSval=2324610453 TSecr=791237873"
"303","3.022769","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=363449 Win=360960 Len=0 TSval=2324610477 TSecr=791237898"
"305","3.047034","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=366345 Win=360960 Len=0 TSval=2324610501 TSecr=791237922"
"307","3.071457","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=369241 Win=360960 Len=0 TSval=2324610526 TSecr=791237946"
"309","3.095380","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=372137 Win=360960 Len=0 TSval=2324610550 TSecr=791237971"
"311","3.119757","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=375033 Win=360960 Len=0 TSval=2324610574 TSecr=791237994"
"313","3.155932","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=379377 Win=360960 Len=0 TSval=2324610610 TSecr=791237994"
"316","3.192273","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=383721 Win=360960 Len=0 TSval=2324610646 TSecr=791238043"
"318","3.216519","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=386617 Win=360960 Len=0 TSval=2324610671 TSecr=791238079"
"320","3.240985","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=389513 Win=360960 Len=0 TSval=2324610695 TSecr=791238104"
"323","3.265519","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=392409 Win=360960 Len=0 TSval=2324610720 TSecr=791238129"
"325","3.289159","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=395305 Win=360960 Len=0 TSval=2324610743 TSecr=791238152"
"327","3.313402","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=398201 Win=360960 Len=0 TSval=2324610767 TSecr=791238177"
"329","3.338040","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=401097 Win=360960 Len=0 TSval=2324610792 TSecr=791238201"
"331","3.361846","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=403993 Win=360960 Len=0 TSval=2324610816 TSecr=791238237"
"333","3.386061","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=406889 Win=360960 Len=0 TSval=2324610840 TSecr=791238237"
"335","3.410307","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=409785 Win=360960 Len=0 TSval=2324610864 TSecr=791238261"
"337","3.435102","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=412681 Win=360960 Len=0 TSval=2324610889 TSecr=791238285"
"339","3.458748","192.168.2.2","192.168.1.2","TCP","66","360960","5001  >  45814 [ACK] Seq=1 Ack=415577 Win=360960 Len=0 TSval=2324610913 TSecr=791238310"
