"No.","Time","Source","Destination","Protocol","Length","Calculated window size","Info"
"38","0.316213","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=40545 Win=42496 Len=0 TSval=2321328438 TSecr=787956562"
"40","0.340841","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=43441 Win=42496 Len=0 TSval=2321328463 TSecr=787956574"
"42","0.352578","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=46337 Win=42496 Len=0 TSval=2321328474 TSecr=787956610"
"46","0.376765","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=49233 Win=42496 Len=0 TSval=2321328499 TSecr=787956635"
"48","0.401007","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=52129 Win=42496 Len=0 TSval=2321328523 TSecr=787956646"
"50","0.437830","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=56473 Win=42496 Len=0 TSval=2321328560 TSecr=787956646"
"52","0.462296","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=59369 Win=42496 Len=0 TSval=2321328584 TSecr=787956695"
"54","0.486512","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=62265 Win=42496 Len=0 TSval=2321328608 TSecr=787956732"
"56","0.511295","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=65161 Win=42496 Len=0 TSval=2321328633 TSecr=787956756"
"59","0.534948","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=68057 Win=42496 Len=0 TSval=2321328657 TSecr=787956780"
"63","0.559284","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=70953 Win=42496 Len=0 TSval=2321328681 TSecr=787956805"
"65","0.583427","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=73849 Win=42496 Len=0 TSval=2321328705 TSecr=787956805"
"68","0.607640","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=76745 Win=42496 Len=0 TSval=2321328729 TSecr=787956829"
"70","0.631847","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=79641 Win=42496 Len=0 TSval=2321328754 TSecr=787956853"
"72","0.656271","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=82537 Win=42496 Len=0 TSval=2321328778 TSecr=787956877"
"74","0.680741","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=85433 Win=42496 Len=0 TSval=2321328802 TSecr=787956901"
"76","0.717013","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=89777 Win=42496 Len=0 TSval=2321328839 TSecr=787956926"
"79","0.741525","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=92673 Win=42496 Len=0 TSval=2321328863 TSecr=787956975"
"82","0.765184","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=95569 Win=42496 Len=0 TSval=2321328887 TSecr=787957011"
"84","0.789500","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=98465 Win=42496 Len=0 TSval=2321328911 TSecr=787957011"
"86","0.813986","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=101361 Win=42496 Len=0 TSval=2321328936 TSecr=787957035"
"88","0.850222","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=105705 Win=42496 Len=0 TSval=2321328972 TSecr=787957035"
"90","0.874709","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=108601 Win=42496 Len=0 TSval=2321328996 TSecr=787957083"
"92","0.898402","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=111497 Win=42496 Len=0 TSval=2321329020 TSecr=787957108"
"94","0.922554","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=114393 Win=42496 Len=0 TSval=2321329044 TSecr=787957144"
"96","0.947211","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=117289 Win=42496 Len=0 TSval=2321329069 TSecr=787957169"
"99","0.971069","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=120185 Win=42496 Len=0 TSval=2321329093 TSecr=787957192"
"101","0.995205","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=123081 Win=42496 Len=0 TSval=2321329117 TSecr=787957216"
"104","1.020724","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=125977 Win=42496 Len=0 TSval=2321329142 TSecr=787957241"
"106","1.057038","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=130321 Win=42496 Len=0 TSval=2321329179 TSecr=787957258"
"111","1.081395","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=133217 Win=42496 Len=0 TSval=2321329203 TSecr=787957289"
"114","1.106281","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=136113 Win=42496 Len=0 TSval=2321329228 TSecr=787957315"
"116","1.131360","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=139009 Win=42496 Len=0 TSval=2321329253 TSecr=787957351"
"118","1.154841","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=141905 Win=42496 Len=0 TSval=2321329277 TSecr=787957351"
"120","1.179394","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=144801 Win=42496 Len=0 TSval=2321329301 TSecr=787957375"
"122","1.203862","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=147697 Win=42496 Len=0 TSval=2321329326 TSecr=787957400"
"124","1.227417","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=150593 Win=42496 Len=0 TSval=2321329349 TSecr=787957425"
"126","1.263731","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=154937 Win=42496 Len=0 TSval=2321329385 TSecr=787957449"
"129","1.288013","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=157833 Win=42496 Len=0 TSval=2321329410 TSecr=787957498"
"131","1.312203","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=160729 Win=42496 Len=0 TSval=2321329434 TSecr=787957521"
"133","1.337067","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=163625 Win=42496 Len=0 TSval=2321329459 TSecr=787957558"
"135","1.360651","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=166521 Win=42496 Len=0 TSval=2321329482 TSecr=787957558"
"137","1.384871","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=169417 Win=42496 Len=0 TSval=2321329507 TSecr=787957582"
"140","1.409094","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=172313 Win=42496 Len=0 TSval=2321329531 TSecr=787957606"
"142","1.445777","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=176657 Win=42496 Len=0 TSval=2321329568 TSecr=787957631"
"144","1.470261","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=179553 Win=42496 Len=0 TSval=2321329592 TSecr=787957679"
"147","1.493894","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=182449 Win=42496 Len=0 TSval=2321329616 TSecr=787957679"
"149","1.518298","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=185345 Win=42496 Len=0 TSval=2321329640 TSecr=787957703"
"151","1.542814","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=188241 Win=42496 Len=0 TSval=2321329665 TSecr=787957740"
"153","1.567260","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=191137 Win=42496 Len=0 TSval=2321329689 TSecr=787957764"
"158","1.602924","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=195481 Win=42496 Len=0 TSval=2321329725 TSecr=787957774"
"160","1.627974","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=198377 Win=42496 Len=0 TSval=2321329750 TSecr=787957812"
"163","1.651484","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=201273 Win=42496 Len=0 TSval=2321329773 TSecr=787957837"
"165","1.676005","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=204169 Win=42496 Len=0 TSval=2321329798 TSecr=787957861"
"168","1.700507","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=207065 Win=42496 Len=0 TSval=2321329822 TSecr=787957897"
"170","1.724969","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=209961 Win=42496 Len=0 TSval=2321329847 TSecr=787957922"
"172","1.749000","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=212857 Win=42496 Len=0 TSval=2321329871 TSecr=787957945"
"174","1.773957","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=215753 Win=42496 Len=0 TSval=2321329896 TSecr=787957970"
"176","1.810176","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=220097 Win=42496 Len=0 TSval=2321329932 TSecr=787957970"
"178","1.833912","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=222993 Win=42496 Len=0 TSval=2321329956 TSecr=787958019"
"181","1.858178","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=225889 Win=42496 Len=0 TSval=2321329980 TSecr=787958043"
"183","1.882702","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=228785 Win=42496 Len=0 TSval=2321330004 TSecr=787958068"
"185","1.907164","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=231681 Win=42496 Len=0 TSval=2321330029 TSecr=787958104"
"187","1.930648","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=234577 Win=42496 Len=0 TSval=2321330052 TSecr=787958128"
"189","1.955216","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=237473 Win=42496 Len=0 TSval=2321330077 TSecr=787958128"
"192","1.991499","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=241817 Win=42496 Len=0 TSval=2321330113 TSecr=787958152"
"195","2.015888","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=244713 Win=42496 Len=0 TSval=2321330138 TSecr=787958201"
"197","2.039642","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=247609 Win=42496 Len=0 TSval=2321330161 TSecr=787958224"
"199","2.063890","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=250505 Win=42496 Len=0 TSval=2321330186 TSecr=787958249"
"201","2.100188","192.168.2.2","192.168.1.2","TCP","66","42496","5001  >  45662 [ACK] Seq=1 Ack=254849 Win=42496 Len=0 TSval=2321330222 TSecr=787958278"
"205","2.125578","192.168.2.2","192.168.1.2","TCP","66","48128","5001  >  45662 [ACK] Seq=1 Ack=257745 Win=48128 Len=0 TSval=2321330247 TSecr=787958310"
"207","2.149399","192.168.2.2","192.168.1.2","TCP","66","54272","5001  >  45662 [ACK] Seq=1 Ack=260641 Win=54272 Len=0 TSval=2321330271 TSecr=787958333"
"209","2.173630","192.168.2.2","192.168.1.2","TCP","66","54784","5001  >  45662 [ACK] Seq=1 Ack=263537 Win=54784 Len=0 TSval=2321330295 TSecr=787958358"
"211","2.198080","192.168.2.2","192.168.1.2","TCP","66","54784","5001  >  45662 [ACK] Seq=1 Ack=266433 Win=54784 Len=0 TSval=2321330320 TSecr=787958394"
"213","2.222587","192.168.2.2","192.168.1.2","TCP","66","54784","5001  >  45662 [ACK] Seq=1 Ack=269329 Win=54784 Len=0 TSval=2321330344 TSecr=787958394"
"215","2.247090","192.168.2.2","192.168.1.2","TCP","66","54784","5001  >  45662 [ACK] Seq=1 Ack=272225 Win=54784 Len=0 TSval=2321330369 TSecr=787958419"
"217","2.270569","192.168.2.2","192.168.1.2","TCP","66","54784","5001  >  45662 [ACK] Seq=1 Ack=275121 Win=54784 Len=0 TSval=2321330392 TSecr=787958443"
"219","2.295052","192.168.2.2","192.168.1.2","TCP","66","54784","5001  >  45662 [ACK] Seq=1 Ack=278017 Win=54784 Len=0 TSval=2321330417 TSecr=787958468"
"221","2.319544","192.168.2.2","192.168.1.2","TCP","66","54784","5001  >  45662 [ACK] Seq=1 Ack=280913 Win=54784 Len=0 TSval=2321330441 TSecr=787958492"
"223","2.343296","192.168.2.2","192.168.1.2","TCP","66","55296","5001  >  45662 [ACK] Seq=1 Ack=282361 Win=55296 Len=0 TSval=2321330465 TSecr=787958517"
"225","2.355825","192.168.2.2","192.168.1.2","TCP","66","55296","5001  >  45662 [ACK] Seq=1 Ack=285257 Win=55296 Len=0 TSval=2321330478 TSecr=787958541"
"227","2.379577","192.168.2.2","192.168.1.2","TCP","66","55296","5001  >  45662 [ACK] Seq=1 Ack=288153 Win=55296 Len=0 TSval=2321330501 TSecr=787958565"
"230","2.403814","192.168.2.2","192.168.1.2","TCP","66","55296","5001  >  45662 [ACK] Seq=1 Ack=291049 Win=55296 Len=0 TSval=2321330526 TSecr=787958589"
"232","2.428012","192.168.2.2","192.168.1.2","TCP","66","55296","5001  >  45662 [ACK] Seq=1 Ack=293945 Win=55296 Len=0 TSval=2321330550 TSecr=787958614"
"234","2.452829","192.168.2.2","192.168.1.2","TCP","66","55296","5001  >  45662 [ACK] Seq=1 Ack=296841 Win=55296 Len=0 TSval=2321330575 TSecr=787958637"
"236","2.476533","192.168.2.2","192.168.1.2","TCP","66","55296","5001  >  45662 [ACK] Seq=1 Ack=299737 Win=55296 Len=0 TSval=2321330598 TSecr=787958650"
"238","2.500763","192.168.2.2","192.168.1.2","TCP","66","57344","5001  >  45662 [ACK] Seq=1 Ack=302633 Win=57344 Len=0 TSval=2321330623 TSecr=787958673"
"240","2.525253","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=304081 Win=58368 Len=0 TSval=2321330647 TSecr=787958673"
"242","2.537039","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=306977 Win=58368 Len=0 TSval=2321330659 TSecr=787958698"
"244","2.561579","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=309873 Win=58368 Len=0 TSval=2321330683 TSecr=787958722"
"246","2.586033","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=312769 Win=58368 Len=0 TSval=2321330708 TSecr=787958747"
"248","2.610488","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=315665 Win=58368 Len=0 TSval=2321330732 TSecr=787958770"
"250","2.634028","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=318561 Win=58368 Len=0 TSval=2321330756 TSecr=787958795"
"252","2.670217","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=322905 Win=58368 Len=0 TSval=2321330792 TSecr=787958819"
"255","2.694734","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=325801 Win=58368 Len=0 TSval=2321330816 TSecr=787958855"
"257","2.719226","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=328697 Win=58368 Len=0 TSval=2321330841 TSecr=787958880"
"259","2.755477","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=333041 Win=58368 Len=0 TSval=2321330877 TSecr=787958904"
"261","2.780019","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=335937 Win=58368 Len=0 TSval=2321330902 TSecr=787958964"
"263","2.803486","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=338833 Win=58368 Len=0 TSval=2321330925 TSecr=787958964"
"265","2.827699","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=341729 Win=58368 Len=0 TSval=2321330949 TSecr=787958989"
"268","2.852454","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=344625 Win=58368 Len=0 TSval=2321330974 TSecr=787959013"
"270","2.876941","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=347521 Win=58368 Len=0 TSval=2321330999 TSecr=787959049"
"272","2.901457","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=350417 Win=58368 Len=0 TSval=2321331023 TSecr=787959074"
"274","2.924589","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=353313 Win=58368 Len=0 TSval=2321331046 TSecr=787959097"
"276","2.949421","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=356209 Win=58368 Len=0 TSval=2321331071 TSecr=787959122"
"278","2.985668","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=360553 Win=58368 Len=0 TSval=2321331107 TSecr=787959122"
"282","3.009356","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=363449 Win=58368 Len=0 TSval=2321331131 TSecr=787959171"
"284","3.033613","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=366345 Win=58368 Len=0 TSval=2321331155 TSecr=787959195"
"286","3.057819","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=369241 Win=58368 Len=0 TSval=2321331180 TSecr=787959218"
"289","3.082048","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=372137 Win=58368 Len=0 TSval=2321331204 TSecr=787959243"
"291","3.107097","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=375033 Win=58368 Len=0 TSval=2321331229 TSecr=787959279"
"294","3.143783","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=379377 Win=58368 Len=0 TSval=2321331266 TSecr=787959286"
"296","3.167885","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=382273 Win=58368 Len=0 TSval=2321331290 TSecr=787959327"
"298","3.192390","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=385169 Win=58368 Len=0 TSval=2321331314 TSecr=787959352"
"300","3.228575","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=389513 Win=58368 Len=0 TSval=2321331350 TSecr=787959352"
"303","3.252432","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=392409 Win=58368 Len=0 TSval=2321331374 TSecr=787959401"
"305","3.277576","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=395305 Win=58368 Len=0 TSval=2321331399 TSecr=787959438"
"307","3.300864","192.168.2.2","192.168.1.2","TCP","66","58368","5001  >  45662 [ACK] Seq=1 Ack=398201 Win=58368 Len=0 TSval=2321331423 TSecr=787959462"
"309","3.325541","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=401097 Win=60416 Len=0 TSval=2321331447 TSecr=787959486"
"311","3.350043","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=403993 Win=60416 Len=0 TSval=2321331472 TSecr=787959522"
"313","3.373543","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=406889 Win=60416 Len=0 TSval=2321331495 TSecr=787959522"
"315","3.397737","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=409785 Win=60416 Len=0 TSval=2321331519 TSecr=787959546"
"317","3.421962","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=412681 Win=60416 Len=0 TSval=2321331544 TSecr=787959571"
"319","3.446229","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=415577 Win=60416 Len=0 TSval=2321331568 TSecr=787959595"
"321","3.470514","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=418473 Win=60416 Len=0 TSval=2321331592 TSecr=787959620"
"323","3.494622","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=421369 Win=60416 Len=0 TSval=2321331616 TSecr=787959644"
"325","3.519541","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=424265 Win=60416 Len=0 TSval=2321331641 TSecr=787959668"
"327","3.543069","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=427161 Win=60416 Len=0 TSval=2321331665 TSecr=787959692"
"329","3.567472","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=430057 Win=60416 Len=0 TSval=2321331689 TSecr=787959716"
"331","3.592008","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=432953 Win=60416 Len=0 TSval=2321331714 TSecr=787959740"
"333","3.615767","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=435849 Win=60416 Len=0 TSval=2321331738 TSecr=787959764"
"335","3.640008","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=438745 Win=60416 Len=0 TSval=2321331762 TSecr=787959788"
"337","3.664470","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=441641 Win=60416 Len=0 TSval=2321331786 TSecr=787959813"
"339","3.688416","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=444537 Win=60416 Len=0 TSval=2321331810 TSecr=787959837"
"341","3.712641","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=447433 Win=60416 Len=0 TSval=2321331834 TSecr=787959861"
"343","3.736990","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=450329 Win=60416 Len=0 TSval=2321331859 TSecr=787959886"
"345","3.761098","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=453225 Win=60416 Len=0 TSval=2321331883 TSecr=787959910"
"347","3.785329","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=456121 Win=60416 Len=0 TSval=2321331907 TSecr=787959934"
"349","3.809535","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=459017 Win=60416 Len=0 TSval=2321331931 TSecr=787959958"
"351","3.833947","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=461913 Win=60416 Len=0 TSval=2321331956 TSecr=787959982"
"353","3.858420","192.168.2.2","192.168.1.2","TCP","66","60416","5001  >  45662 [ACK] Seq=1 Ack=464809 Win=60416 Len=0 TSval=2321331980 TSecr=787960007"
