PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.067 ms
64 bytes from 192.168.2.2: icmp_seq=2 ttl=63 time=853 ms
64 bytes from 192.168.2.2: icmp_seq=3 ttl=63 time=1819 ms
64 bytes from 192.168.2.2: icmp_seq=4 ttl=63 time=1815 ms
64 bytes from 192.168.2.2: icmp_seq=5 ttl=63 time=1698 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=1831 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=1797 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=1911 ms
64 bytes from 192.168.2.2: icmp_seq=9 ttl=63 time=1823 ms
64 bytes from 192.168.2.2: icmp_seq=10 ttl=63 time=1817 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=1857 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=860 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=2141 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=2932 ms
64 bytes from 192.168.2.2: icmp_seq=15 ttl=63 time=3419 ms
64 bytes from 192.168.2.2: icmp_seq=16 ttl=63 time=2416 ms
64 bytes from 192.168.2.2: icmp_seq=17 ttl=63 time=1428 ms
64 bytes from 192.168.2.2: icmp_seq=18 ttl=63 time=440 ms
64 bytes from 192.168.2.2: icmp_seq=19 ttl=63 time=193 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=75.2 ms
64 bytes from 192.168.2.2: icmp_seq=21 ttl=63 time=144 ms
64 bytes from 192.168.2.2: icmp_seq=22 ttl=63 time=133 ms
64 bytes from 192.168.2.2: icmp_seq=23 ttl=63 time=126 ms
64 bytes from 192.168.2.2: icmp_seq=24 ttl=63 time=140 ms
64 bytes from 192.168.2.2: icmp_seq=25 ttl=63 time=118 ms
64 bytes from 192.168.2.2: icmp_seq=26 ttl=63 time=148 ms
64 bytes from 192.168.2.2: icmp_seq=27 ttl=63 time=163 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=166 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=134 ms
64 bytes from 192.168.2.2: icmp_seq=30 ttl=63 time=159 ms
64 bytes from 192.168.2.2: icmp_seq=31 ttl=63 time=495 ms
64 bytes from 192.168.2.2: icmp_seq=32 ttl=63 time=487 ms
64 bytes from 192.168.2.2: icmp_seq=33 ttl=63 time=479 ms
64 bytes from 192.168.2.2: icmp_seq=34 ttl=63 time=522 ms
64 bytes from 192.168.2.2: icmp_seq=35 ttl=63 time=137 ms
64 bytes from 192.168.2.2: icmp_seq=36 ttl=63 time=107 ms
64 bytes from 192.168.2.2: icmp_seq=37 ttl=63 time=72.8 ms
64 bytes from 192.168.2.2: icmp_seq=38 ttl=63 time=75.4 ms
64 bytes from 192.168.2.2: icmp_seq=39 ttl=63 time=80.3 ms
64 bytes from 192.168.2.2: icmp_seq=40 ttl=63 time=107 ms
64 bytes from 192.168.2.2: icmp_seq=41 ttl=63 time=96.0 ms
64 bytes from 192.168.2.2: icmp_seq=42 ttl=63 time=141 ms
64 bytes from 192.168.2.2: icmp_seq=43 ttl=63 time=97.5 ms
64 bytes from 192.168.2.2: icmp_seq=44 ttl=63 time=90.1 ms
64 bytes from 192.168.2.2: icmp_seq=45 ttl=63 time=96.0 ms
64 bytes from 192.168.2.2: icmp_seq=46 ttl=63 time=99.5 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=92.2 ms
64 bytes from 192.168.2.2: icmp_seq=48 ttl=63 time=95.9 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=87.7 ms
64 bytes from 192.168.2.2: icmp_seq=50 ttl=63 time=79.4 ms
64 bytes from 192.168.2.2: icmp_seq=51 ttl=63 time=47.0 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=123 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=129 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=139 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=138 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=130 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=135 ms
64 bytes from 192.168.2.2: icmp_seq=58 ttl=63 time=139 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=124 ms
64 bytes from 192.168.2.2: icmp_seq=60 ttl=63 time=162 ms
64 bytes from 192.168.2.2: icmp_seq=61 ttl=63 time=142 ms

--- 192.168.2.2 ping statistics ---
61 packets transmitted, 61 received, 0% packet loss, time 60195ms
rtt min/avg/max/mdev = 0.067/615.221/3419.527/837.012 ms, pipe 4
