PING 192.168.10.2 (192.168.10.2) 56(84) bytes of data.
64 bytes from 192.168.10.2: icmp_seq=1 ttl=63 time=0.038 ms
64 bytes from 192.168.10.2: icmp_seq=2 ttl=63 time=700 ms
64 bytes from 192.168.10.2: icmp_seq=3 ttl=63 time=740 ms
64 bytes from 192.168.10.2: icmp_seq=4 ttl=63 time=811 ms
64 bytes from 192.168.10.2: icmp_seq=5 ttl=63 time=856 ms
64 bytes from 192.168.10.2: icmp_seq=6 ttl=63 time=950 ms
64 bytes from 192.168.10.2: icmp_seq=7 ttl=63 time=1160 ms
64 bytes from 192.168.10.2: icmp_seq=8 ttl=63 time=1471 ms
64 bytes from 192.168.10.2: icmp_seq=9 ttl=63 time=1859 ms
64 bytes from 192.168.10.2: icmp_seq=10 ttl=63 time=2361 ms
64 bytes from 192.168.10.2: icmp_seq=11 ttl=63 time=2859 ms
64 bytes from 192.168.10.2: icmp_seq=12 ttl=63 time=3357 ms
64 bytes from 192.168.10.2: icmp_seq=13 ttl=63 time=3875 ms
64 bytes from 192.168.10.2: icmp_seq=14 ttl=63 time=4373 ms
64 bytes from 192.168.10.2: icmp_seq=15 ttl=63 time=4863 ms
64 bytes from 192.168.10.2: icmp_seq=16 ttl=63 time=5379 ms
64 bytes from 192.168.10.2: icmp_seq=17 ttl=63 time=5867 ms
64 bytes from 192.168.10.2: icmp_seq=18 ttl=63 time=6393 ms
64 bytes from 192.168.10.2: icmp_seq=19 ttl=63 time=6877 ms
64 bytes from 192.168.10.2: icmp_seq=20 ttl=63 time=7368 ms
64 bytes from 192.168.10.2: icmp_seq=21 ttl=63 time=7878 ms
64 bytes from 192.168.10.2: icmp_seq=22 ttl=63 time=8389 ms
64 bytes from 192.168.10.2: icmp_seq=23 ttl=63 time=8894 ms
64 bytes from 192.168.10.2: icmp_seq=24 ttl=63 time=9364 ms
64 bytes from 192.168.10.2: icmp_seq=25 ttl=63 time=9884 ms
64 bytes from 192.168.10.2: icmp_seq=26 ttl=63 time=10399 ms
64 bytes from 192.168.10.2: icmp_seq=27 ttl=63 time=10895 ms
64 bytes from 192.168.10.2: icmp_seq=28 ttl=63 time=11395 ms
64 bytes from 192.168.10.2: icmp_seq=29 ttl=63 time=11921 ms
