PING 192.168.30.2 (192.168.30.2) 56(84) bytes of data.
64 bytes from 192.168.30.2: icmp_seq=1 ttl=63 time=0.043 ms
64 bytes from 192.168.30.2: icmp_seq=2 ttl=63 time=681 ms
64 bytes from 192.168.30.2: icmp_seq=3 ttl=63 time=746 ms
64 bytes from 192.168.30.2: icmp_seq=4 ttl=63 time=803 ms
64 bytes from 192.168.30.2: icmp_seq=5 ttl=63 time=862 ms
64 bytes from 192.168.30.2: icmp_seq=6 ttl=63 time=956 ms
64 bytes from 192.168.30.2: icmp_seq=7 ttl=63 time=1130 ms
64 bytes from 192.168.30.2: icmp_seq=8 ttl=63 time=1426 ms
64 bytes from 192.168.30.2: icmp_seq=9 ttl=63 time=1891 ms
64 bytes from 192.168.30.2: icmp_seq=10 ttl=63 time=2382 ms
64 bytes from 192.168.30.2: icmp_seq=11 ttl=63 time=2856 ms
64 bytes from 192.168.30.2: icmp_seq=12 ttl=63 time=3388 ms
64 bytes from 192.168.30.2: icmp_seq=13 ttl=63 time=3866 ms
64 bytes from 192.168.30.2: icmp_seq=14 ttl=63 time=4380 ms
64 bytes from 192.168.30.2: icmp_seq=15 ttl=63 time=4890 ms
64 bytes from 192.168.30.2: icmp_seq=16 ttl=63 time=5403 ms
64 bytes from 192.168.30.2: icmp_seq=17 ttl=63 time=5894 ms
64 bytes from 192.168.30.2: icmp_seq=18 ttl=63 time=6366 ms
64 bytes from 192.168.30.2: icmp_seq=19 ttl=63 time=6878 ms
64 bytes from 192.168.30.2: icmp_seq=20 ttl=63 time=7369 ms
64 bytes from 192.168.30.2: icmp_seq=21 ttl=63 time=7898 ms
64 bytes from 192.168.30.2: icmp_seq=22 ttl=63 time=8373 ms
64 bytes from 192.168.30.2: icmp_seq=23 ttl=63 time=8900 ms
64 bytes from 192.168.30.2: icmp_seq=24 ttl=63 time=9396 ms
64 bytes from 192.168.30.2: icmp_seq=25 ttl=63 time=9910 ms
64 bytes from 192.168.30.2: icmp_seq=26 ttl=63 time=10400 ms
64 bytes from 192.168.30.2: icmp_seq=27 ttl=63 time=10929 ms
