PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=443 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=889 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=1406 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=1484 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=1531 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=1576 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=1781 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=2157 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=2670 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=3130 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=3691 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=4206 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=4671 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=5238 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=5678 ms
64 bytes from 192.168.40.2: icmp_seq=16 ttl=63 time=6164 ms
64 bytes from 192.168.40.2: icmp_seq=17 ttl=63 time=6662 ms
64 bytes from 192.168.40.2: icmp_seq=18 ttl=63 time=7199 ms
64 bytes from 192.168.40.2: icmp_seq=19 ttl=63 time=7683 ms
64 bytes from 192.168.40.2: icmp_seq=20 ttl=63 time=8172 ms
64 bytes from 192.168.40.2: icmp_seq=21 ttl=63 time=8734 ms
64 bytes from 192.168.40.2: icmp_seq=22 ttl=63 time=9217 ms
64 bytes from 192.168.40.2: icmp_seq=23 ttl=63 time=9640 ms
64 bytes from 192.168.40.2: icmp_seq=24 ttl=63 time=10256 ms
64 bytes from 192.168.40.2: icmp_seq=25 ttl=63 time=10722 ms
64 bytes from 192.168.40.2: icmp_seq=26 ttl=63 time=11211 ms
64 bytes from 192.168.40.2: icmp_seq=27 ttl=63 time=11746 ms
64 bytes from 192.168.40.2: icmp_seq=28 ttl=63 time=12277 ms
64 bytes from 192.168.40.2: icmp_seq=29 ttl=63 time=12766 ms
