PING 192.168.10.2 (192.168.10.2) 56(84) bytes of data.
64 bytes from 192.168.10.2: icmp_seq=1 ttl=63 time=891 ms
64 bytes from 192.168.10.2: icmp_seq=2 ttl=63 time=1459 ms
64 bytes from 192.168.10.2: icmp_seq=3 ttl=63 time=2246 ms
64 bytes from 192.168.10.2: icmp_seq=4 ttl=63 time=2716 ms
64 bytes from 192.168.10.2: icmp_seq=5 ttl=63 time=2801 ms
64 bytes from 192.168.10.2: icmp_seq=6 ttl=63 time=2945 ms
64 bytes from 192.168.10.2: icmp_seq=7 ttl=63 time=3087 ms
64 bytes from 192.168.10.2: icmp_seq=8 ttl=63 time=3554 ms
64 bytes from 192.168.10.2: icmp_seq=9 ttl=63 time=3982 ms
64 bytes from 192.168.10.2: icmp_seq=10 ttl=63 time=4525 ms
64 bytes from 192.168.10.2: icmp_seq=11 ttl=63 time=4898 ms
64 bytes from 192.168.10.2: icmp_seq=12 ttl=63 time=5513 ms
64 bytes from 192.168.10.2: icmp_seq=13 ttl=63 time=5935 ms
64 bytes from 192.168.10.2: icmp_seq=14 ttl=63 time=6467 ms
64 bytes from 192.168.10.2: icmp_seq=15 ttl=63 time=6940 ms
64 bytes from 192.168.10.2: icmp_seq=16 ttl=63 time=7461 ms
64 bytes from 192.168.10.2: icmp_seq=17 ttl=63 time=8014 ms
64 bytes from 192.168.10.2: icmp_seq=18 ttl=63 time=8492 ms
64 bytes from 192.168.10.2: icmp_seq=19 ttl=63 time=9009 ms
64 bytes from 192.168.10.2: icmp_seq=20 ttl=63 time=9466 ms
64 bytes from 192.168.10.2: icmp_seq=21 ttl=63 time=9935 ms
64 bytes from 192.168.10.2: icmp_seq=22 ttl=63 time=10405 ms
64 bytes from 192.168.10.2: icmp_seq=23 ttl=63 time=10974 ms
64 bytes from 192.168.10.2: icmp_seq=24 ttl=63 time=11531 ms
64 bytes from 192.168.10.2: icmp_seq=25 ttl=63 time=11991 ms
64 bytes from 192.168.10.2: icmp_seq=26 ttl=63 time=12535 ms
64 bytes from 192.168.10.2: icmp_seq=27 ttl=63 time=12910 ms
64 bytes from 192.168.10.2: icmp_seq=28 ttl=63 time=13428 ms
