PING 192.168.30.2 (192.168.30.2) 56(84) bytes of data.
64 bytes from 192.168.30.2: icmp_seq=1 ttl=63 time=449 ms
64 bytes from 192.168.30.2: icmp_seq=2 ttl=63 time=707 ms
64 bytes from 192.168.30.2: icmp_seq=3 ttl=63 time=1415 ms
64 bytes from 192.168.30.2: icmp_seq=4 ttl=63 time=1515 ms
64 bytes from 192.168.30.2: icmp_seq=5 ttl=63 time=1538 ms
64 bytes from 192.168.30.2: icmp_seq=6 ttl=63 time=1604 ms
64 bytes from 192.168.30.2: icmp_seq=7 ttl=63 time=1819 ms
64 bytes from 192.168.30.2: icmp_seq=8 ttl=63 time=2081 ms
64 bytes from 192.168.30.2: icmp_seq=9 ttl=63 time=2692 ms
64 bytes from 192.168.30.2: icmp_seq=10 ttl=63 time=3159 ms
64 bytes from 192.168.30.2: icmp_seq=11 ttl=63 time=3747 ms
64 bytes from 192.168.30.2: icmp_seq=12 ttl=63 time=4192 ms
64 bytes from 192.168.30.2: icmp_seq=13 ttl=63 time=4647 ms
64 bytes from 192.168.30.2: icmp_seq=14 ttl=63 time=5192 ms
64 bytes from 192.168.30.2: icmp_seq=15 ttl=63 time=5728 ms
64 bytes from 192.168.30.2: icmp_seq=16 ttl=63 time=6196 ms
64 bytes from 192.168.30.2: icmp_seq=17 ttl=63 time=6683 ms
64 bytes from 192.168.30.2: icmp_seq=18 ttl=63 time=7029 ms
64 bytes from 192.168.30.2: icmp_seq=19 ttl=63 time=7709 ms
64 bytes from 192.168.30.2: icmp_seq=20 ttl=63 time=8270 ms
64 bytes from 192.168.30.2: icmp_seq=21 ttl=63 time=8765 ms
64 bytes from 192.168.30.2: icmp_seq=22 ttl=63 time=9228 ms
64 bytes from 192.168.30.2: icmp_seq=23 ttl=63 time=9671 ms
64 bytes from 192.168.30.2: icmp_seq=24 ttl=63 time=10196 ms
64 bytes from 192.168.30.2: icmp_seq=25 ttl=63 time=10683 ms
64 bytes from 192.168.30.2: icmp_seq=26 ttl=63 time=11217 ms
64 bytes from 192.168.30.2: icmp_seq=27 ttl=63 time=11630 ms
64 bytes from 192.168.30.2: icmp_seq=28 ttl=63 time=12213 ms
64 bytes from 192.168.30.2: icmp_seq=29 ttl=63 time=12657 ms
