PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=0.027 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=683 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=752 ms
64 bytes from 192.168.60.2: icmp_seq=4 ttl=63 time=794 ms
64 bytes from 192.168.60.2: icmp_seq=5 ttl=63 time=861 ms
64 bytes from 192.168.60.2: icmp_seq=6 ttl=63 time=957 ms
64 bytes from 192.168.60.2: icmp_seq=7 ttl=63 time=1139 ms
64 bytes from 192.168.60.2: icmp_seq=8 ttl=63 time=1490 ms
64 bytes from 192.168.60.2: icmp_seq=9 ttl=63 time=1860 ms
64 bytes from 192.168.60.2: icmp_seq=10 ttl=63 time=2407 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=2881 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=3411 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=3876 ms
64 bytes from 192.168.60.2: icmp_seq=14 ttl=63 time=4403 ms
64 bytes from 192.168.60.2: icmp_seq=15 ttl=63 time=4915 ms
64 bytes from 192.168.60.2: icmp_seq=16 ttl=63 time=5402 ms
64 bytes from 192.168.60.2: icmp_seq=17 ttl=63 time=5894 ms
64 bytes from 192.168.60.2: icmp_seq=18 ttl=63 time=6393 ms
64 bytes from 192.168.60.2: icmp_seq=19 ttl=63 time=6883 ms
64 bytes from 192.168.60.2: icmp_seq=20 ttl=63 time=7395 ms
64 bytes from 192.168.60.2: icmp_seq=21 ttl=63 time=7879 ms
64 bytes from 192.168.60.2: icmp_seq=22 ttl=63 time=8389 ms
64 bytes from 192.168.60.2: icmp_seq=23 ttl=63 time=8907 ms
64 bytes from 192.168.60.2: icmp_seq=24 ttl=63 time=9421 ms
64 bytes from 192.168.60.2: icmp_seq=25 ttl=63 time=9934 ms
64 bytes from 192.168.60.2: icmp_seq=26 ttl=63 time=10399 ms
64 bytes from 192.168.60.2: icmp_seq=27 ttl=63 time=10922 ms
64 bytes from 192.168.60.2: icmp_seq=28 ttl=63 time=11414 ms
