PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=0.055 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=1454 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=2237 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=2707 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=2790 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=2933 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=3076 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=3493 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=3966 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=4515 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=4935 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=5407 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=5924 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=6463 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=6936 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=7448 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=8006 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=8482 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=9045 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=9460 ms
64 bytes from 192.168.20.2: icmp_seq=21 ttl=63 time=9982 ms
64 bytes from 192.168.20.2: icmp_seq=22 ttl=63 time=10399 ms
64 bytes from 192.168.20.2: icmp_seq=23 ttl=63 time=10958 ms
64 bytes from 192.168.20.2: icmp_seq=24 ttl=63 time=11524 ms
64 bytes from 192.168.20.2: icmp_seq=25 ttl=63 time=12131 ms
64 bytes from 192.168.20.2: icmp_seq=26 ttl=63 time=12509 ms
64 bytes from 192.168.20.2: icmp_seq=27 ttl=63 time=12932 ms
64 bytes from 192.168.20.2: icmp_seq=28 ttl=63 time=13475 ms
