PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=899 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=1467 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=2265 ms
64 bytes from 192.168.60.2: icmp_seq=4 ttl=63 time=2737 ms
64 bytes from 192.168.60.2: icmp_seq=5 ttl=63 time=2815 ms
64 bytes from 192.168.60.2: icmp_seq=6 ttl=63 time=2868 ms
64 bytes from 192.168.60.2: icmp_seq=7 ttl=63 time=3008 ms
64 bytes from 192.168.60.2: icmp_seq=8 ttl=63 time=3377 ms
64 bytes from 192.168.60.2: icmp_seq=9 ttl=63 time=3992 ms
64 bytes from 192.168.60.2: icmp_seq=10 ttl=63 time=4547 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=4887 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=5508 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=5920 ms
64 bytes from 192.168.60.2: icmp_seq=14 ttl=63 time=6457 ms
64 bytes from 192.168.60.2: icmp_seq=15 ttl=63 time=7063 ms
64 bytes from 192.168.60.2: icmp_seq=16 ttl=63 time=7437 ms
64 bytes from 192.168.60.2: icmp_seq=17 ttl=63 time=8004 ms
64 bytes from 192.168.60.2: icmp_seq=18 ttl=63 time=8475 ms
64 bytes from 192.168.60.2: icmp_seq=19 ttl=63 time=9032 ms
64 bytes from 192.168.60.2: icmp_seq=20 ttl=63 time=9523 ms
64 bytes from 192.168.60.2: icmp_seq=21 ttl=63 time=10080 ms
64 bytes from 192.168.60.2: icmp_seq=22 ttl=63 time=10443 ms
64 bytes from 192.168.60.2: icmp_seq=23 ttl=63 time=11006 ms
64 bytes from 192.168.60.2: icmp_seq=24 ttl=63 time=11561 ms
64 bytes from 192.168.60.2: icmp_seq=25 ttl=63 time=11986 ms
64 bytes from 192.168.60.2: icmp_seq=26 ttl=63 time=12486 ms
64 bytes from 192.168.60.2: icmp_seq=27 ttl=63 time=13048 ms
64 bytes from 192.168.60.2: icmp_seq=28 ttl=63 time=13562 ms
