PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=448 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=707 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=1414 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=1498 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=1522 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=1592 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=1801 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=2181 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=2649 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=3200 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=3666 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=4205 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=4714 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=5181 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=5722 ms
64 bytes from 192.168.40.2: icmp_seq=16 ttl=63 time=6162 ms
64 bytes from 192.168.40.2: icmp_seq=17 ttl=63 time=6685 ms
64 bytes from 192.168.40.2: icmp_seq=18 ttl=63 time=7204 ms
64 bytes from 192.168.40.2: icmp_seq=19 ttl=63 time=7688 ms
64 bytes from 192.168.40.2: icmp_seq=20 ttl=63 time=8246 ms
64 bytes from 192.168.40.2: icmp_seq=23 ttl=63 time=8720 ms
