PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=229 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=697 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=742 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=808 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=852 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=925 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=1144 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=1435 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=1873 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=2317 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=2863 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=3394 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=3850 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=4341 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=4847 ms
64 bytes from 192.168.40.2: icmp_seq=16 ttl=63 time=5382 ms
64 bytes from 192.168.40.2: icmp_seq=17 ttl=63 time=5875 ms
64 bytes from 192.168.40.2: icmp_seq=18 ttl=63 time=6378 ms
64 bytes from 192.168.40.2: icmp_seq=19 ttl=63 time=6877 ms
64 bytes from 192.168.40.2: icmp_seq=20 ttl=63 time=7417 ms
64 bytes from 192.168.40.2: icmp_seq=21 ttl=63 time=7888 ms
64 bytes from 192.168.40.2: icmp_seq=22 ttl=63 time=8417 ms
64 bytes from 192.168.40.2: icmp_seq=23 ttl=63 time=8907 ms
64 bytes from 192.168.40.2: icmp_seq=24 ttl=63 time=9419 ms
64 bytes from 192.168.40.2: icmp_seq=25 ttl=63 time=9937 ms
64 bytes from 192.168.40.2: icmp_seq=26 ttl=63 time=10397 ms
64 bytes from 192.168.40.2: icmp_seq=27 ttl=63 time=10917 ms
