PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=0.147 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=1448 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=1962 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=3200 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=5663 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=5752 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=6476 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=6187 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=6504 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=7013 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=7306 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=6306 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=5299 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=4298 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=3296 ms
64 bytes from 192.168.20.2: icmp_seq=16 ttl=63 time=2305 ms
64 bytes from 192.168.20.2: icmp_seq=17 ttl=63 time=1303 ms
64 bytes from 192.168.20.2: icmp_seq=18 ttl=63 time=475 ms
64 bytes from 192.168.20.2: icmp_seq=19 ttl=63 time=7991 ms
64 bytes from 192.168.20.2: icmp_seq=20 ttl=63 time=9830 ms
64 bytes from 192.168.20.2: icmp_seq=21 ttl=63 time=10228 ms
64 bytes from 192.168.20.2: icmp_seq=22 ttl=63 time=12052 ms
64 bytes from 192.168.20.2: icmp_seq=23 ttl=63 time=12735 ms
64 bytes from 192.168.20.2: icmp_seq=24 ttl=63 time=13418 ms
64 bytes from 192.168.20.2: icmp_seq=25 ttl=63 time=14101 ms
64 bytes from 192.168.20.2: icmp_seq=26 ttl=63 time=16582 ms
