PING 192.168.10.2 (192.168.10.2) 56(84) bytes of data.
64 bytes from 192.168.10.2: icmp_seq=1 ttl=63 time=446 ms
64 bytes from 192.168.10.2: icmp_seq=2 ttl=63 time=706 ms
64 bytes from 192.168.10.2: icmp_seq=3 ttl=63 time=1411 ms
64 bytes from 192.168.10.2: icmp_seq=4 ttl=63 time=1427 ms
64 bytes from 192.168.10.2: icmp_seq=5 ttl=63 time=1497 ms
64 bytes from 192.168.10.2: icmp_seq=6 ttl=63 time=1611 ms
64 bytes from 192.168.10.2: icmp_seq=7 ttl=63 time=1821 ms
64 bytes from 192.168.10.2: icmp_seq=8 ttl=63 time=2149 ms
64 bytes from 192.168.10.2: icmp_seq=9 ttl=63 time=2666 ms
64 bytes from 192.168.10.2: icmp_seq=10 ttl=63 time=3217 ms
64 bytes from 192.168.10.2: icmp_seq=11 ttl=63 time=3709 ms
64 bytes from 192.168.10.2: icmp_seq=12 ttl=63 time=4129 ms
64 bytes from 192.168.10.2: icmp_seq=13 ttl=63 time=4657 ms
64 bytes from 192.168.10.2: icmp_seq=14 ttl=63 time=5198 ms
64 bytes from 192.168.10.2: icmp_seq=15 ttl=63 time=5639 ms
64 bytes from 192.168.10.2: icmp_seq=16 ttl=63 time=6221 ms
64 bytes from 192.168.10.2: icmp_seq=17 ttl=63 time=6742 ms
64 bytes from 192.168.10.2: icmp_seq=18 ttl=63 time=7165 ms
64 bytes from 192.168.10.2: icmp_seq=19 ttl=63 time=7696 ms
64 bytes from 192.168.10.2: icmp_seq=20 ttl=63 time=8187 ms
64 bytes from 192.168.10.2: icmp_seq=24 ttl=63 time=8833 ms
64 bytes from 192.168.10.2: icmp_seq=30 ttl=63 time=8761 ms
