PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.049 ms
64 bytes from 192.168.2.2: icmp_seq=2 ttl=63 time=430 ms
64 bytes from 192.168.2.2: icmp_seq=5 ttl=63 time=382 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=413 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=431 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=425 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=274 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=314 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=332 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=325 ms
64 bytes from 192.168.2.2: icmp_seq=15 ttl=63 time=343 ms
64 bytes from 192.168.2.2: icmp_seq=16 ttl=63 time=409 ms
64 bytes from 192.168.2.2: icmp_seq=18 ttl=63 time=368 ms
64 bytes from 192.168.2.2: icmp_seq=19 ttl=63 time=301 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=332 ms
64 bytes from 192.168.2.2: icmp_seq=21 ttl=63 time=338 ms
64 bytes from 192.168.2.2: icmp_seq=22 ttl=63 time=332 ms
64 bytes from 192.168.2.2: icmp_seq=23 ttl=63 time=374 ms
64 bytes from 192.168.2.2: icmp_seq=24 ttl=63 time=441 ms
64 bytes from 192.168.2.2: icmp_seq=25 ttl=63 time=398 ms
64 bytes from 192.168.2.2: icmp_seq=26 ttl=63 time=258 ms
64 bytes from 192.168.2.2: icmp_seq=27 ttl=63 time=311 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=304 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=322 ms
64 bytes from 192.168.2.2: icmp_seq=30 ttl=63 time=352 ms
64 bytes from 192.168.2.2: icmp_seq=31 ttl=63 time=406 ms
64 bytes from 192.168.2.2: icmp_seq=36 ttl=63 time=262 ms
64 bytes from 192.168.2.2: icmp_seq=37 ttl=63 time=291 ms
64 bytes from 192.168.2.2: icmp_seq=38 ttl=63 time=298 ms
64 bytes from 192.168.2.2: icmp_seq=39 ttl=63 time=316 ms
64 bytes from 192.168.2.2: icmp_seq=40 ttl=63 time=358 ms
64 bytes from 192.168.2.2: icmp_seq=41 ttl=63 time=401 ms
64 bytes from 192.168.2.2: icmp_seq=44 ttl=63 time=196 ms
64 bytes from 192.168.2.2: icmp_seq=45 ttl=63 time=239 ms
64 bytes from 192.168.2.2: icmp_seq=46 ttl=63 time=232 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=273 ms
64 bytes from 192.168.2.2: icmp_seq=48 ttl=63 time=291 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=382 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=309 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=326 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=332 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=350 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=379 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=422 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=403 ms

--- 192.168.2.2 ping statistics ---
61 packets transmitted, 45 received, 26% packet loss, time 60313ms
rtt min/avg/max/mdev = 0.049/333.324/441.209/76.687 ms
