PING 192.168.70.2 (192.168.70.2) 56(84) bytes of data.
64 bytes from 192.168.70.2: icmp_seq=1 ttl=63 time=0.033 ms
64 bytes from 192.168.70.2: icmp_seq=2 ttl=63 time=1025 ms
64 bytes from 192.168.70.2: icmp_seq=3 ttl=63 time=1632 ms
64 bytes from 192.168.70.2: icmp_seq=4 ttl=63 time=1860 ms
64 bytes from 192.168.70.2: icmp_seq=5 ttl=63 time=1894 ms
64 bytes from 192.168.70.2: icmp_seq=6 ttl=63 time=1690 ms
64 bytes from 192.168.70.2: icmp_seq=7 ttl=63 time=1683 ms
64 bytes from 192.168.70.2: icmp_seq=11 ttl=63 time=1226 ms
64 bytes from 192.168.70.2: icmp_seq=12 ttl=63 time=207 ms
64 bytes from 192.168.70.2: icmp_seq=13 ttl=63 time=3168 ms
64 bytes from 192.168.70.2: icmp_seq=14 ttl=63 time=3787 ms
64 bytes from 192.168.70.2: icmp_seq=15 ttl=63 time=2920 ms
64 bytes from 192.168.70.2: icmp_seq=16 ttl=63 time=1901 ms
64 bytes from 192.168.70.2: icmp_seq=17 ttl=63 time=901 ms
64 bytes from 192.168.70.2: icmp_seq=18 ttl=63 time=158 ms
64 bytes from 192.168.70.2: icmp_seq=19 ttl=63 time=123 ms
64 bytes from 192.168.70.2: icmp_seq=20 ttl=63 time=185 ms
