PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=223 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=690 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=757 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=809 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=851 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=933 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=1122 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=1436 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=1867 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=2364 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=2853 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=3305 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=3852 ms
64 bytes from 192.168.20.2: icmp_seq=14 ttl=63 time=4387 ms
64 bytes from 192.168.20.2: icmp_seq=15 ttl=63 time=4908 ms
