PING 192.168.30.2 (192.168.30.2) 56(84) bytes of data.
64 bytes from 192.168.30.2: icmp_seq=1 ttl=63 time=0.037 ms
64 bytes from 192.168.30.2: icmp_seq=2 ttl=63 time=710 ms
64 bytes from 192.168.30.2: icmp_seq=3 ttl=63 time=776 ms
64 bytes from 192.168.30.2: icmp_seq=4 ttl=63 time=819 ms
64 bytes from 192.168.30.2: icmp_seq=5 ttl=63 time=879 ms
64 bytes from 192.168.30.2: icmp_seq=6 ttl=63 time=977 ms
64 bytes from 192.168.30.2: icmp_seq=7 ttl=63 time=1129 ms
64 bytes from 192.168.30.2: icmp_seq=8 ttl=63 time=1444 ms
64 bytes from 192.168.30.2: icmp_seq=9 ttl=63 time=1859 ms
64 bytes from 192.168.30.2: icmp_seq=10 ttl=63 time=2331 ms
64 bytes from 192.168.30.2: icmp_seq=11 ttl=63 time=2882 ms
64 bytes from 192.168.30.2: icmp_seq=12 ttl=63 time=3376 ms
64 bytes from 192.168.30.2: icmp_seq=13 ttl=63 time=3876 ms
64 bytes from 192.168.30.2: icmp_seq=16 ttl=63 time=4364 ms
