PING 192.168.60.2 (192.168.60.2) 56(84) bytes of data.
64 bytes from 192.168.60.2: icmp_seq=1 ttl=63 time=0.029 ms
64 bytes from 192.168.60.2: icmp_seq=2 ttl=63 time=697 ms
64 bytes from 192.168.60.2: icmp_seq=3 ttl=63 time=739 ms
64 bytes from 192.168.60.2: icmp_seq=4 ttl=63 time=819 ms
64 bytes from 192.168.60.2: icmp_seq=5 ttl=63 time=865 ms
64 bytes from 192.168.60.2: icmp_seq=6 ttl=63 time=930 ms
64 bytes from 192.168.60.2: icmp_seq=7 ttl=63 time=1118 ms
64 bytes from 192.168.60.2: icmp_seq=8 ttl=63 time=1423 ms
64 bytes from 192.168.60.2: icmp_seq=9 ttl=63 time=1872 ms
64 bytes from 192.168.60.2: icmp_seq=10 ttl=63 time=2369 ms
64 bytes from 192.168.60.2: icmp_seq=11 ttl=63 time=2845 ms
64 bytes from 192.168.60.2: icmp_seq=12 ttl=63 time=3305 ms
64 bytes from 192.168.60.2: icmp_seq=13 ttl=63 time=3879 ms
