PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=229 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=684 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=751 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=791 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=855 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=955 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=1119 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=1429 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=1873 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=2359 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=2870 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=3311 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=3876 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=4417 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=4925 ms
