PING 192.168.80.2 (192.168.80.2) 56(84) bytes of data.
64 bytes from 192.168.80.2: icmp_seq=1 ttl=63 time=229 ms
64 bytes from 192.168.80.2: icmp_seq=2 ttl=63 time=695 ms
64 bytes from 192.168.80.2: icmp_seq=3 ttl=63 time=763 ms
64 bytes from 192.168.80.2: icmp_seq=4 ttl=63 time=809 ms
64 bytes from 192.168.80.2: icmp_seq=5 ttl=63 time=850 ms
64 bytes from 192.168.80.2: icmp_seq=6 ttl=63 time=931 ms
64 bytes from 192.168.80.2: icmp_seq=7 ttl=63 time=1134 ms
64 bytes from 192.168.80.2: icmp_seq=8 ttl=63 time=1454 ms
64 bytes from 192.168.80.2: icmp_seq=9 ttl=63 time=1861 ms
64 bytes from 192.168.80.2: icmp_seq=10 ttl=63 time=2380 ms
64 bytes from 192.168.80.2: icmp_seq=11 ttl=63 time=2860 ms
64 bytes from 192.168.80.2: icmp_seq=12 ttl=63 time=3299 ms
64 bytes from 192.168.80.2: icmp_seq=13 ttl=63 time=3878 ms
64 bytes from 192.168.80.2: icmp_seq=14 ttl=63 time=4399 ms
64 bytes from 192.168.80.2: icmp_seq=15 ttl=63 time=4926 ms
