PING 192.168.2.2 (192.168.2.2) 56(84) bytes of data.
64 bytes from 192.168.2.2: icmp_seq=1 ttl=63 time=0.049 ms
64 bytes from 192.168.2.2: icmp_seq=2 ttl=63 time=0.635 ms
64 bytes from 192.168.2.2: icmp_seq=3 ttl=63 time=0.340 ms
64 bytes from 192.168.2.2: icmp_seq=4 ttl=63 time=0.707 ms
64 bytes from 192.168.2.2: icmp_seq=5 ttl=63 time=0.280 ms
64 bytes from 192.168.2.2: icmp_seq=6 ttl=63 time=0.488 ms
64 bytes from 192.168.2.2: icmp_seq=7 ttl=63 time=0.510 ms
64 bytes from 192.168.2.2: icmp_seq=8 ttl=63 time=0.311 ms
64 bytes from 192.168.2.2: icmp_seq=9 ttl=63 time=0.606 ms
64 bytes from 192.168.2.2: icmp_seq=10 ttl=63 time=0.457 ms
64 bytes from 192.168.2.2: icmp_seq=11 ttl=63 time=6.35 ms
64 bytes from 192.168.2.2: icmp_seq=12 ttl=63 time=9.47 ms
64 bytes from 192.168.2.2: icmp_seq=13 ttl=63 time=10.9 ms
64 bytes from 192.168.2.2: icmp_seq=14 ttl=63 time=13.0 ms
64 bytes from 192.168.2.2: icmp_seq=15 ttl=63 time=15.2 ms
64 bytes from 192.168.2.2: icmp_seq=16 ttl=63 time=18.3 ms
64 bytes from 192.168.2.2: icmp_seq=17 ttl=63 time=20.3 ms
64 bytes from 192.168.2.2: icmp_seq=18 ttl=63 time=19.9 ms
64 bytes from 192.168.2.2: icmp_seq=19 ttl=63 time=22.7 ms
64 bytes from 192.168.2.2: icmp_seq=20 ttl=63 time=23.8 ms
64 bytes from 192.168.2.2: icmp_seq=21 ttl=63 time=24.9 ms
64 bytes from 192.168.2.2: icmp_seq=22 ttl=63 time=24.9 ms
64 bytes from 192.168.2.2: icmp_seq=23 ttl=63 time=27.0 ms
64 bytes from 192.168.2.2: icmp_seq=24 ttl=63 time=28.2 ms
64 bytes from 192.168.2.2: icmp_seq=25 ttl=63 time=29.3 ms
64 bytes from 192.168.2.2: icmp_seq=26 ttl=63 time=30.3 ms
64 bytes from 192.168.2.2: icmp_seq=27 ttl=63 time=30.7 ms
64 bytes from 192.168.2.2: icmp_seq=28 ttl=63 time=31.4 ms
64 bytes from 192.168.2.2: icmp_seq=29 ttl=63 time=34.0 ms
64 bytes from 192.168.2.2: icmp_seq=30 ttl=63 time=34.1 ms
64 bytes from 192.168.2.2: icmp_seq=31 ttl=63 time=34.6 ms
64 bytes from 192.168.2.2: icmp_seq=32 ttl=63 time=34.6 ms
64 bytes from 192.168.2.2: icmp_seq=33 ttl=63 time=34.6 ms
64 bytes from 192.168.2.2: icmp_seq=34 ttl=63 time=36.8 ms
64 bytes from 192.168.2.2: icmp_seq=35 ttl=63 time=36.8 ms
64 bytes from 192.168.2.2: icmp_seq=36 ttl=63 time=36.5 ms
64 bytes from 192.168.2.2: icmp_seq=37 ttl=63 time=37.8 ms
64 bytes from 192.168.2.2: icmp_seq=38 ttl=63 time=38.8 ms
64 bytes from 192.168.2.2: icmp_seq=39 ttl=63 time=40.3 ms
64 bytes from 192.168.2.2: icmp_seq=40 ttl=63 time=39.7 ms
64 bytes from 192.168.2.2: icmp_seq=41 ttl=63 time=41.3 ms
64 bytes from 192.168.2.2: icmp_seq=42 ttl=63 time=41.6 ms
64 bytes from 192.168.2.2: icmp_seq=43 ttl=63 time=42.4 ms
64 bytes from 192.168.2.2: icmp_seq=44 ttl=63 time=42.0 ms
64 bytes from 192.168.2.2: icmp_seq=45 ttl=63 time=44.8 ms
64 bytes from 192.168.2.2: icmp_seq=46 ttl=63 time=44.0 ms
64 bytes from 192.168.2.2: icmp_seq=47 ttl=63 time=44.3 ms
64 bytes from 192.168.2.2: icmp_seq=48 ttl=63 time=45.7 ms
64 bytes from 192.168.2.2: icmp_seq=49 ttl=63 time=44.9 ms
64 bytes from 192.168.2.2: icmp_seq=50 ttl=63 time=47.3 ms
64 bytes from 192.168.2.2: icmp_seq=51 ttl=63 time=47.2 ms
64 bytes from 192.168.2.2: icmp_seq=52 ttl=63 time=47.4 ms
64 bytes from 192.168.2.2: icmp_seq=53 ttl=63 time=47.4 ms
64 bytes from 192.168.2.2: icmp_seq=54 ttl=63 time=47.4 ms
64 bytes from 192.168.2.2: icmp_seq=55 ttl=63 time=49.0 ms
64 bytes from 192.168.2.2: icmp_seq=56 ttl=63 time=49.7 ms
64 bytes from 192.168.2.2: icmp_seq=57 ttl=63 time=50.8 ms
64 bytes from 192.168.2.2: icmp_seq=58 ttl=63 time=52.1 ms
64 bytes from 192.168.2.2: icmp_seq=59 ttl=63 time=51.3 ms
64 bytes from 192.168.2.2: icmp_seq=60 ttl=63 time=53.4 ms

--- 192.168.2.2 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59366ms
rtt min/avg/max/mdev = 0.049/29.437/53.497/17.077 ms
