PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=229 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=695 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=766 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=805 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=847 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=917 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=1123 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=1427 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=1870 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=2329 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=2869 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=3341 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=3876 ms
