PING 192.168.50.2 (192.168.50.2) 56(84) bytes of data.
64 bytes from 192.168.50.2: icmp_seq=1 ttl=63 time=0.038 ms
64 bytes from 192.168.50.2: icmp_seq=2 ttl=63 time=689 ms
64 bytes from 192.168.50.2: icmp_seq=3 ttl=63 time=756 ms
64 bytes from 192.168.50.2: icmp_seq=4 ttl=63 time=808 ms
64 bytes from 192.168.50.2: icmp_seq=5 ttl=63 time=849 ms
64 bytes from 192.168.50.2: icmp_seq=6 ttl=63 time=931 ms
64 bytes from 192.168.50.2: icmp_seq=7 ttl=63 time=1119 ms
64 bytes from 192.168.50.2: icmp_seq=8 ttl=63 time=1429 ms
64 bytes from 192.168.50.2: icmp_seq=9 ttl=63 time=1861 ms
64 bytes from 192.168.50.2: icmp_seq=10 ttl=63 time=2359 ms
64 bytes from 192.168.50.2: icmp_seq=11 ttl=63 time=2846 ms
64 bytes from 192.168.50.2: icmp_seq=12 ttl=63 time=3308 ms
64 bytes from 192.168.50.2: icmp_seq=13 ttl=63 time=3890 ms
64 bytes from 192.168.50.2: icmp_seq=14 ttl=63 time=4379 ms
64 bytes from 192.168.50.2: icmp_seq=15 ttl=63 time=4901 ms
