PING 192.168.50.2 (192.168.50.2) 56(84) bytes of data.
64 bytes from 192.168.50.2: icmp_seq=1 ttl=63 time=229 ms
64 bytes from 192.168.50.2: icmp_seq=2 ttl=63 time=697 ms
64 bytes from 192.168.50.2: icmp_seq=3 ttl=63 time=739 ms
64 bytes from 192.168.50.2: icmp_seq=4 ttl=63 time=801 ms
64 bytes from 192.168.50.2: icmp_seq=5 ttl=63 time=868 ms
64 bytes from 192.168.50.2: icmp_seq=6 ttl=63 time=908 ms
64 bytes from 192.168.50.2: icmp_seq=7 ttl=63 time=1123 ms
64 bytes from 192.168.50.2: icmp_seq=8 ttl=63 time=1425 ms
64 bytes from 192.168.50.2: icmp_seq=9 ttl=63 time=1857 ms
64 bytes from 192.168.50.2: icmp_seq=10 ttl=63 time=2378 ms
64 bytes from 192.168.50.2: icmp_seq=11 ttl=63 time=2831 ms
64 bytes from 192.168.50.2: icmp_seq=12 ttl=63 time=3347 ms
64 bytes from 192.168.50.2: icmp_seq=13 ttl=63 time=3877 ms
64 bytes from 192.168.50.2: icmp_seq=14 ttl=63 time=4377 ms
64 bytes from 192.168.50.2: icmp_seq=15 ttl=63 time=4858 ms
