PING 192.168.20.2 (192.168.20.2) 56(84) bytes of data.
64 bytes from 192.168.20.2: icmp_seq=1 ttl=63 time=231 ms
64 bytes from 192.168.20.2: icmp_seq=2 ttl=63 time=696 ms
64 bytes from 192.168.20.2: icmp_seq=3 ttl=63 time=760 ms
64 bytes from 192.168.20.2: icmp_seq=4 ttl=63 time=804 ms
64 bytes from 192.168.20.2: icmp_seq=5 ttl=63 time=871 ms
64 bytes from 192.168.20.2: icmp_seq=6 ttl=63 time=910 ms
64 bytes from 192.168.20.2: icmp_seq=7 ttl=63 time=1122 ms
64 bytes from 192.168.20.2: icmp_seq=8 ttl=63 time=1417 ms
64 bytes from 192.168.20.2: icmp_seq=9 ttl=63 time=1865 ms
64 bytes from 192.168.20.2: icmp_seq=10 ttl=63 time=2371 ms
64 bytes from 192.168.20.2: icmp_seq=11 ttl=63 time=2884 ms
64 bytes from 192.168.20.2: icmp_seq=12 ttl=63 time=3333 ms
64 bytes from 192.168.20.2: icmp_seq=13 ttl=63 time=3869 ms
