PING 192.168.40.2 (192.168.40.2) 56(84) bytes of data.
64 bytes from 192.168.40.2: icmp_seq=1 ttl=63 time=0.049 ms
64 bytes from 192.168.40.2: icmp_seq=2 ttl=63 time=1030 ms
64 bytes from 192.168.40.2: icmp_seq=3 ttl=63 time=1676 ms
64 bytes from 192.168.40.2: icmp_seq=4 ttl=63 time=1716 ms
64 bytes from 192.168.40.2: icmp_seq=5 ttl=63 time=1647 ms
64 bytes from 192.168.40.2: icmp_seq=6 ttl=63 time=1652 ms
64 bytes from 192.168.40.2: icmp_seq=7 ttl=63 time=1513 ms
64 bytes from 192.168.40.2: icmp_seq=8 ttl=63 time=1750 ms
64 bytes from 192.168.40.2: icmp_seq=9 ttl=63 time=1742 ms
64 bytes from 192.168.40.2: icmp_seq=10 ttl=63 time=1836 ms
64 bytes from 192.168.40.2: icmp_seq=11 ttl=63 time=1732 ms
64 bytes from 192.168.40.2: icmp_seq=12 ttl=63 time=738 ms
64 bytes from 192.168.40.2: icmp_seq=13 ttl=63 time=2748 ms
64 bytes from 192.168.40.2: icmp_seq=14 ttl=63 time=3700 ms
64 bytes from 192.168.40.2: icmp_seq=15 ttl=63 time=2776 ms
64 bytes from 192.168.40.2: icmp_seq=16 ttl=63 time=1781 ms
64 bytes from 192.168.40.2: icmp_seq=17 ttl=63 time=772 ms
64 bytes from 192.168.40.2: icmp_seq=18 ttl=63 time=173 ms
64 bytes from 192.168.40.2: icmp_seq=19 ttl=63 time=168 ms
64 bytes from 192.168.40.2: icmp_seq=20 ttl=63 time=159 ms
