PING 192.168.30.2 (192.168.30.2) 56(84) bytes of data.
64 bytes from 192.168.30.2: icmp_seq=1 ttl=63 time=230 ms
64 bytes from 192.168.30.2: icmp_seq=2 ttl=63 time=695 ms
64 bytes from 192.168.30.2: icmp_seq=3 ttl=63 time=762 ms
64 bytes from 192.168.30.2: icmp_seq=4 ttl=63 time=806 ms
64 bytes from 192.168.30.2: icmp_seq=5 ttl=63 time=848 ms
64 bytes from 192.168.30.2: icmp_seq=6 ttl=63 time=916 ms
64 bytes from 192.168.30.2: icmp_seq=7 ttl=63 time=1126 ms
64 bytes from 192.168.30.2: icmp_seq=8 ttl=63 time=1442 ms
64 bytes from 192.168.30.2: icmp_seq=9 ttl=63 time=1861 ms
64 bytes from 192.168.30.2: icmp_seq=10 ttl=63 time=2373 ms
64 bytes from 192.168.30.2: icmp_seq=11 ttl=63 time=2885 ms
64 bytes from 192.168.30.2: icmp_seq=12 ttl=63 time=3293 ms
64 bytes from 192.168.30.2: icmp_seq=13 ttl=63 time=3874 ms
64 bytes from 192.168.30.2: icmp_seq=14 ttl=63 time=4375 ms
64 bytes from 192.168.30.2: icmp_seq=15 ttl=63 time=4882 ms
