PING 192.168.70.2 (192.168.70.2) 56(84) bytes of data.
64 bytes from 192.168.70.2: icmp_seq=1 ttl=63 time=235 ms
64 bytes from 192.168.70.2: icmp_seq=3 ttl=63 time=377 ms
64 bytes from 192.168.70.2: icmp_seq=4 ttl=63 time=237 ms
64 bytes from 192.168.70.2: icmp_seq=5 ttl=63 time=290 ms
64 bytes from 192.168.70.2: icmp_seq=6 ttl=63 time=283 ms
64 bytes from 192.168.70.2: icmp_seq=7 ttl=63 time=307 ms
64 bytes from 192.168.70.2: icmp_seq=8 ttl=63 time=227 ms
64 bytes from 192.168.70.2: icmp_seq=9 ttl=63 time=240 ms
64 bytes from 192.168.70.2: icmp_seq=10 ttl=63 time=233 ms
64 bytes from 192.168.70.2: icmp_seq=11 ttl=63 time=250 ms
64 bytes from 192.168.70.2: icmp_seq=12 ttl=63 time=243 ms
64 bytes from 192.168.70.2: icmp_seq=13 ttl=63 time=287 ms
64 bytes from 192.168.70.2: icmp_seq=14 ttl=63 time=327 ms
64 bytes from 192.168.70.2: icmp_seq=15 ttl=63 time=392 ms
64 bytes from 192.168.70.2: icmp_seq=18 ttl=63 time=293 ms
64 bytes from 192.168.70.2: icmp_seq=19 ttl=63 time=357 ms
64 bytes from 192.168.70.2: icmp_seq=20 ttl=63 time=378 ms
